State,Year,Population,Violent_crime_total,Murder_and_nonnegligent_Manslaughter,Murder_per100000,Legacy_rape_/1,Revised_rape_/2,Robbery,Aggravated_assault,State_code
Connecticut,1996,3274000,13490,158,4.8259010385,755,NA,5552,7025,CT
Connecticut,1997,3270000,12781,124,3.7920489297,740,NA,4999,6918,CT
Connecticut,1998,3274000,11993,135,4.1233964569,728,NA,4379,6751,CT
Connecticut,1999,3282031,11342,107,3.2601763969,654,NA,4054,6527,CT
Connecticut,2000,3405565,11058,98,2.8776429168,678,NA,3832,6450,CT
Connecticut,2001,3434602,11492,105,3.0571227758,639,NA,4183,6565,CT
Connecticut,2002,3458587,10807,84,2.4287375162,740,NA,4069,5914,CT
Connecticut,2003,3486960,11045,112,3.2119668709,698,NA,4212,6023,CT
Connecticut,2004,3498966,10113,100,2.8579871882,755,NA,4188,5070,CT
Connecticut,2005,3500701,9542,105,2.9993992632,712,NA,3933,4792,CT
Connecticut,2006,3504809,10505,137,3.9089148653,696,NA,4460,5212,CT
Connecticut,2007,3502309,10547,113,3.2264428981,690,NA,4303,5441,CT
Connecticut,2008,3501252,10737,132,3.77007996,680,NA,4043,5882,CT
Connecticut,2009,3518288,10588,106,3.0128289668,657,NA,4001,5824,CT
Connecticut,2010,3575498,10083,133,3.7197615549,595,NA,3553,5802,CT
Connecticut,2011,3586717,9889,129,3.5966038023,689,NA,3689,5382,CT
Connecticut,2012,3591765,10183,117,3.2574514201,933,NA,3709,5424,CT
Connecticut,2013,3599341,9439,91,2.5282405863,647,891,3551,4906,CT
Connecticut,2014,3596677,8522,86,2.3910960033,571,782,3159,4495,CT
Delaware,1960,446292,375,33,7.3942620526,41,NA,157,144,DE
Delaware,1961,458000,318,20,4.3668122271,27,NA,124,147,DE
Delaware,1962,469000,338,20,4.2643923241,44,NA,140,134,DE
Delaware,1963,476000,424,24,5.0420168067,43,NA,181,176,DE
Delaware,1964,491000,541,23,4.6843177189,40,NA,203,275,DE
Delaware,1965,505000,561,29,5.7425742574,33,NA,286,213,DE
Delaware,1966,512000,655,46,8.984375,49,NA,300,260,DE
Delaware,1967,524000,948,45,8.5877862595,60,NA,343,500,DE
Delaware,1968,534000,1288,45,8.4269662921,75,NA,561,607,DE
Delaware,1969,540000,1588,43,7.962962963,74,NA,635,836,DE
Delaware,1970,548104,1795,42,7.6627793266,102,NA,578,1073,DE
Delaware,1971,558000,2060,34,6.0931899642,102,NA,804,1120,DE
Delaware,1972,565000,2181,39,6.9026548673,80,NA,735,1327,DE
Delaware,1973,576000,2016,34,5.9027777778,91,NA,520,1371,DE
Delaware,1974,573000,2539,59,10.2966841187,99,NA,733,1648,DE
Delaware,1975,579000,2270,42,7.2538860104,105,NA,910,1213,DE
Delaware,1976,582000,1872,36,6.1855670103,103,NA,749,984,DE
Delaware,1977,582000,2224,35,6.0137457045,145,NA,914,1130,DE
Delaware,1978,583000,2569,39,6.6895368782,119,NA,848,1563,DE
Delaware,1979,582000,3127,33,5.6701030928,162,NA,753,2179,DE
Delaware,1980,594779,2824,41,6.8933166773,144,NA,815,1824,DE
Delaware,1981,598000,3044,40,6.6889632107,170,NA,844,1990,DE
Delaware,1982,602000,3370,32,5.3156146179,186,NA,737,2415,DE
Delaware,1983,606000,2746,25,4.1254125413,229,NA,699,1793,DE
Delaware,1984,613000,2671,25,4.0783034258,300,NA,711,1635,DE
Delaware,1985,622000,2695,30,4.8231511254,296,NA,773,1596,DE
Delaware,1986,633000,2703,31,4.897314376,360,NA,786,1526,DE
Delaware,1987,644000,2774,33,5.1242236025,441,NA,789,1511,DE
Delaware,1988,660000,2981,34,5.1515151515,491,NA,784,1672,DE
Delaware,1989,673000,3745,34,5.0520059435,569,NA,934,2208,DE
Delaware,1990,666168,4365,33,4.9537053716,587,NA,1098,2647,DE
Delaware,1991,680000,4857,37,5.4411764706,588,NA,1460,2772,DE
Delaware,1992,689000,4280,32,4.6444121916,591,NA,1042,2615,DE
Delaware,1993,700000,4801,35,5,539,NA,1307,2920,DE
Delaware,1994,706000,4549,33,4.6742209632,546,NA,1141,2829,DE
Delaware,1995,717000,5198,25,3.4867503487,575,NA,1425,3173,DE
Delaware,1996,725000,4845,31,4.275862069,454,NA,1304,3056,DE
Delaware,1997,732000,5753,22,3.0054644809,428,NA,1783,3520,DE
Delaware,1998,744000,5672,21,2.8225806452,499,NA,1445,3707,DE
Delaware,1999,753538,5534,24,3.1849754093,529,NA,1492,3489,DE
Delaware,2000,783600,5363,25,3.190403267,424,NA,1394,3520,DE
Delaware,2001,796599,4868,23,2.8872745258,420,NA,1156,3269,DE
Delaware,2002,805945,4836,26,3.2260265899,358,NA,1154,3298,DE
Delaware,2003,818166,5525,21,2.5667162898,370,NA,1441,3693,DE
Delaware,2004,830069,5105,28,3.3732135521,357,NA,1343,3377,DE
Delaware,2005,841741,5332,37,4.395651394,377,NA,1306,3612,DE
Delaware,2006,853476,5983,42,4.9210522616,417,NA,1791,3733,DE
Delaware,2007,864764,6100,39,4.5099009672,341,NA,1763,3957,DE
Delaware,2008,873092,6187,57,6.528521622,371,NA,1847,3912,DE
Delaware,2009,885122,5713,41,4.6321298081,395,NA,1680,3597,DE
Delaware,2010,899792,5608,51,5.667976599,326,NA,1839,3392,DE
Delaware,2011,908137,5144,48,5.2855461235,307,NA,1558,3231,DE
Delaware,2012,917053,5048,56,6.1065172896,249,NA,1498,3245,DE
Delaware,2013,925240,4633,41,4.4312826942,278,399,1233,2960,DE
Delaware,2014,935614,4576,54,5.7716109421,249,386,1269,2867,DE
District of Columbia,1960,763956,4230,81,10.6027048678,111,NA,1072,2966,DC
District of Columbia,1961,763956,4491,88,11.5189880045,100,NA,1348,2955,DC
District of Columbia,1962,784000,4750,91,11.6071428571,82,NA,1572,3005,DC
District of Columbia,1963,798000,4740,95,11.9047619048,87,NA,1707,2851,DC
District of Columbia,1964,808000,5112,132,16.3366336634,96,NA,2279,2605,DC
District of Columbia,1965,803000,5804,148,18.4308841843,140,NA,2881,2635,DC
District of Columbia,1966,808000,7155,141,17.4504950495,134,NA,3703,3177,DC
District of Columbia,1967,809000,9252,178,22.0024721879,172,NA,5759,3143,DC
District of Columbia,1968,809000,12180,195,24.1038318912,260,NA,8622,3103,DC
District of Columbia,1969,798000,17038,287,35.9649122807,776,NA,12366,3609,DC
District of Columbia,1970,756510,16846,221,29.2130969848,720,NA,11816,4089,DC
District of Columbia,1971,741000,16084,275,37.1120107962,615,NA,11222,3972,DC
District of Columbia,1972,748000,12607,245,32.7540106952,714,NA,7751,3897,DC
District of Columbia,1973,746000,11626,268,35.9249329759,596,NA,7171,3591,DC
District of Columbia,1974,723000,11590,277,38.3125864454,561,NA,7941,2811,DC
District of Columbia,1975,716000,12704,235,32.8212290503,520,NA,9137,2812,DC
District of Columbia,1976,702000,10399,188,26.7806267806,508,NA,7044,2659,DC
District of Columbia,1977,690000,9843,192,27.8260869565,402,NA,6655,2594,DC
District of Columbia,1978,674000,9515,189,28.0415430267,447,NA,6333,2546,DC
District of Columbia,1979,656000,10553,180,27.4390243902,489,NA,6920,2964,DC
District of Columbia,1980,635233,12772,200,31.484510408,439,NA,8897,3236,DC
District of Columbia,1981,636000,14468,223,35.0628930818,414,NA,10399,3432,DC
District of Columbia,1982,631000,13397,194,30.7448494453,421,NA,9137,3645,DC
District of Columbia,1983,623000,11933,183,29.3739967897,406,NA,7698,3646,DC
District of Columbia,1984,623000,10725,175,28.0898876404,366,NA,6087,4097,DC
District of Columbia,1985,626000,10171,147,23.482428115,337,NA,5230,4457,DC
District of Columbia,1986,626000,9423,194,30.9904153355,328,NA,4720,4181,DC
District of Columbia,1987,622000,10016,225,36.1736334405,245,NA,4462,5084,DC
District of Columbia,1988,620000,11914,369,59.5161290323,165,NA,5690,5690,DC
District of Columbia,1989,604000,12937,434,71.8543046358,186,NA,6542,5775,DC
District of Columbia,1990,606900,14919,472,77.7722853847,303,NA,7365,6779,DC
District of Columbia,1991,598000,14671,482,80.602006689,214,NA,7269,6706,DC
District of Columbia,1992,589000,16685,443,75.2122241087,215,NA,7459,8568,DC
District of Columbia,1993,578000,16888,454,78.5467128028,324,NA,7107,9003,DC
District of Columbia,1994,570000,15177,399,70,249,NA,6311,8218,DC
District of Columbia,1995,554000,14744,360,64.9819494585,292,NA,6864,7228,DC
District of Columbia,1996,543000,13411,397,73.1123388582,260,NA,6444,6310,DC
District of Columbia,1997,529000,10708,301,56.8998109641,218,NA,4501,5688,DC
District of Columbia,1998,523000,8988,260,49.7131931166,190,NA,3606,4932,DC
District of Columbia,1999,519000,8448,241,46.4354527938,248,NA,3344,4615,DC
District of Columbia,2000,572059,8626,239,41.7789074204,251,NA,3554,4582,DC
District of Columbia,2001,573822,9195,231,40.2563861267,181,NA,3780,5003,DC
District of Columbia,2002,569157,9322,264,46.3843895445,262,NA,3834,4962,DC
District of Columbia,2003,557620,9061,249,44.6540654926,274,NA,3941,4597,DC
District of Columbia,2004,554239,7590,198,35.7246603,222,NA,3202,3968,DC
District of Columbia,2005,582049,8032,195,33.5023339959,166,NA,3700,3971,DC
District of Columbia,2006,581530,8772,169,29.06126941,185,NA,3829,4589,DC
District of Columbia,2007,588292,8325,181,30.7670340579,192,NA,4265,3687,DC
District of Columbia,2008,591833,8509,186,31.4277845271,186,NA,4430,3707,DC
District of Columbia,2009,599657,8089,145,24.1804898467,150,NA,4404,3390,DC
District of Columbia,2010,604912,8026,132,21.8213558336,187,NA,4325,3382,DC
District of Columbia,2011,619020,7433,108,17.4469322477,173,NA,4094,3058,DC
District of Columbia,2012,633427,7866,88,13.8926821875,236,NA,4037,3505,DC
District of Columbia,2013,649111,8415,103,15.867856191,297,395,4082,3835,DC
District of Columbia,2014,658893,8199,105,15.9358196247,352,472,3497,4125,DC
Florida,1960,4951560,11061,527,10.6431104541,403,NA,4005,6126,FL
Florida,1961,5222000,11376,477,9.1344312524,398,NA,3746,6755,FL
Florida,1962,5459000,10489,420,7.6937167979,318,NA,3457,6294,FL
Florida,1963,5652000,12150,463,8.1917905166,398,NA,4017,7272,FL
Florida,1964,5705000,16539,489,8.5714285714,589,NA,4958,10503,FL
Florida,1965,5805000,17386,518,8.9233419466,771,NA,5146,10951,FL
Florida,1966,5941000,20069,612,10.3012960781,871,NA,5933,12653,FL
Florida,1967,5995000,23399,630,10.5087572977,913,NA,7850,14006,FL
Florida,1968,6160000,27913,731,11.8668831169,1113,NA,9849,16220,FL
Florida,1969,6354000,29411,720,11.3314447592,1347,NA,10345,16999,FL
Florida,1970,6789443,33824,860,12.6667239124,1509,NA,12636,18819,FL
Florida,1971,7041000,38575,933,13.2509586706,1708,NA,13422,22512,FL
Florida,1972,7259000,40252,924,12.7290260366,1920,NA,13745,23663,FL
Florida,1973,7678000,46419,1180,15.3685855692,2447,NA,17069,25723,FL
Florida,1974,8090000,54821,1191,14.7218788628,2910,NA,22263,28457,FL
Florida,1975,8357000,57540,1130,13.5215986598,2986,NA,20031,33393,FL
Florida,1976,8421000,54597,903,10.72319202,3055,NA,15695,34944,FL
Florida,1977,8452000,58052,859,10.1632749645,3348,NA,15885,37960,FL
Florida,1978,8594000,65792,949,11.042587852,3960,NA,17701,43182,FL
Florida,1979,8860000,73881,1084,12.2347629797,4576,NA,22097,46124,FL
Florida,1980,9567112,94095,1387,14.4975829697,5439,NA,34015,53254,FL
Florida,1981,10166000,98109,1522,14.9714735392,5707,NA,35473,55407,FL
Florida,1982,10416000,93411,1409,13.527265745,5587,NA,31002,55413,FL
Florida,1983,10680000,88292,1199,11.2265917603,5170,NA,28126,53797,FL
Florida,1984,10976000,95270,1264,11.5160349854,5570,NA,30311,58125,FL
Florida,1985,11366000,106971,1296,11.4024282949,6004,NA,35506,64165,FL
Florida,1986,11675000,121013,1371,11.7430406852,6152,NA,42822,70668,FL
Florida,1987,12023000,123168,1371,11.403143974,6032,NA,42869,72896,FL
Florida,1988,12377000,138343,1416,11.4405752606,6154,NA,49916,80857,FL
Florida,1989,12671000,140575,1405,11.0883118933,6299,NA,51188,81683,FL
Florida,1990,12937926,160990,1379,10.6585862371,6781,NA,53928,98902,FL
Florida,1991,13277000,157243,1248,9.3997137908,6865,NA,53083,96047,FL
Florida,1992,13488000,162827,1208,8.956109134,7310,NA,49482,104827,FL
Florida,1993,13679000,164975,1224,8.9480225163,7359,NA,48913,107479,FL
Florida,1994,13953000,160016,1165,8.3494588977,7301,NA,45871,105679,FL
Florida,1995,14166000,151711,1037,7.3203444868,6887,NA,42485,101302,FL
Florida,1996,14400000,151350,1077,7.4791666667,7508,NA,41643,101122,FL
Florida,1997,14654000,149996,1012,6.9059642418,7599,NA,40459,100926,FL
Florida,1998,14916000,140016,967,6.482971306,7404,NA,36198,95447,FL
Florida,1999,15111244,129044,859,5.6845088333,6990,NA,31969,89226,FL
Florida,2000,15982378,129777,903,5.6499727387,7057,NA,31809,90008,FL
Florida,2001,16373330,130713,874,5.3379489695,6641,NA,32867,90331,FL
Florida,2002,16691701,128721,911,5.4578020538,6753,NA,32581,88476,FL
Florida,2003,16999181,124280,924,5.4355559836,6727,NA,31523,85106,FL
Florida,2004,17385430,123754,946,5.4413379479,6612,NA,29997,86199,FL
Florida,2005,17768191,125957,883,4.9695548635,6592,NA,30141,88341,FL
Florida,2006,18089888,129602,1129,6.2410557766,6475,NA,34147,87851,FL
Florida,2007,18251243,131878,1202,6.5858528101,6149,NA,38155,86372,FL
Florida,2008,18328340,126256,1168,6.3726447676,5972,NA,36268,82848,FL
Florida,2009,18537969,113541,1017,5.4860378718,5501,NA,30911,76112,FL
Florida,2010,18838613,101969,987,5.2392392158,5373,NA,26086,69523,FL
Florida,2011,19082262,98198,984,5.1566213691,5273,NA,25622,66319,FL
Florida,2012,19320749,94087,1009,5.2223648265,5260,NA,23889,63929,FL
Florida,2013,19600311,91993,972,4.9591049856,4765,6767,23200,61054,FL
Florida,2014,19893297,107521,1149,5.7758148385,6051,8563,24914,72895,FL
Georgia,1960,3943116,6262,469,11.8941466596,294,NA,974,4525,GA
Georgia,1961,3987000,6269,400,10.0326059694,380,NA,1129,4360,GA
Georgia,1962,4100000,6200,422,10.2926829268,439,NA,1301,4038,GA
Georgia,1963,4140000,7019,390,9.4202898551,396,NA,1410,4823,GA
Georgia,1964,4294000,8285,503,11.7140195622,529,NA,1445,5808,GA
Georgia,1965,4357000,8777,491,11.2692219417,586,NA,1297,6403,GA
Georgia,1966,4459000,9066,504,11.3029827316,650,NA,1555,6357,GA
Georgia,1967,4509000,8536,501,11.1111111111,561,NA,1682,5792,GA
Georgia,1968,4588000,9903,636,13.8622493461,619,NA,2181,6467,GA
Georgia,1969,4641000,11235,551,11.8724412842,794,NA,2895,6995,GA
Georgia,1970,4589575,13976,702,15.2955339002,740,NA,4395,8139,GA
Georgia,1971,4664000,15898,745,15.9734133791,1004,NA,4858,9291,GA
Georgia,1972,4720000,17823,871,18.4533898305,984,NA,6340,9628,GA
Georgia,1973,4786000,19738,834,17.4258253239,1236,NA,7565,10103,GA
Georgia,1974,4882000,21587,868,17.7795985252,1323,NA,8617,10779,GA
Georgia,1975,4926000,22608,711,14.4336175396,1251,NA,8204,12442,GA
Georgia,1976,4970000,21030,692,13.9235412475,1240,NA,7076,12022,GA
Georgia,1977,5048000,22203,593,11.7472266244,1570,NA,7094,12946,GA
Georgia,1978,5084000,24545,731,14.3784421715,1928,NA,8454,13432,GA
Georgia,1979,5118000,28594,877,17.1355998437,2216,NA,10939,14562,GA
Georgia,1980,5400851,29993,743,13.7570912436,2391,NA,10670,16189,GA
Georgia,1981,5569000,30527,960,17.2382833543,2362,NA,10938,16267,GA
Georgia,1982,5639000,26963,713,12.6440858308,2242,NA,8716,15292,GA
Georgia,1983,5732000,26179,483,8.4263782275,2021,NA,8267,15408,GA
Georgia,1984,5837000,27935,546,9.3541202673,2356,NA,8414,16619,GA
Georgia,1985,5976000,30311,620,10.374832664,2587,NA,9812,17292,GA
Georgia,1986,6104000,35869,686,11.2385321101,2678,NA,13056,19449,GA
Georgia,1987,6222000,35868,735,11.8129218901,2681,NA,13014,19438,GA
Georgia,1988,6401000,42589,748,11.6856741134,2970,NA,15593,23278,GA
Georgia,1989,6436000,47357,820,12.7408328154,3150,NA,17450,25937,GA
Georgia,1990,6478216,48996,767,11.8396793191,3472,NA,17067,27690,GA
Georgia,1991,6623000,48894,849,12.8189642156,2800,NA,17762,27483,GA
Georgia,1992,6751000,49496,741,10.9761516812,3057,NA,16863,28835,GA
Georgia,1993,6917000,50019,789,11.4066791962,2448,NA,17154,29628,GA
Georgia,1994,7055000,47103,703,9.9645641389,2448,NA,15703,28249,GA
Georgia,1995,7201000,47317,683,9.4847937786,2539,NA,14777,29318,GA
Georgia,1996,7353000,46966,630,8.5679314565,2357,NA,15100,28879,GA
Georgia,1997,7486000,45408,563,7.5207053166,2328,NA,15473,27044,GA
Georgia,1998,7642000,43762,618,8.0868882491,2322,NA,14308,26514,GA
Georgia,1999,7788240,41585,583,7.4856450238,2319,NA,12962,25721,GA
Georgia,2000,8186453,41319,651,7.9521619436,1968,NA,13250,25450,GA
Georgia,2001,8405677,41671,598,7.1142395788,2180,NA,14402,24491,GA
Georgia,2002,8544005,39271,606,7.0926924785,2108,NA,13432,23125,GA
Georgia,2003,8676460,39435,657,7.5722126305,2234,NA,14043,22501,GA
Georgia,2004,8918129,40217,613,6.8736390783,2387,NA,13656,23561,GA
Georgia,2005,9132553,40725,564,6.1757101218,2143,NA,14041,23977,GA
Georgia,2006,9363941,44754,605,6.460954848,2169,NA,15511,26469,GA
Georgia,2007,9544750,46917,720,7.5434139186,2198,NA,17291,26708,GA
Georgia,2008,9685744,47353,640,6.6076493453,2334,NA,17808,26571,GA
Georgia,2009,9829211,42073,566,5.7583462192,2323,NA,14631,24553,GA
Georgia,2010,9712157,39068,555,5.7144875232,2107,NA,12372,24034,GA
Georgia,2011,9812460,36762,549,5.5949272659,2066,NA,12266,21881,GA
Georgia,2012,9915646,37675,583,5.8795967504,2143,NA,12502,22447,GA
Georgia,2013,9994759,37519,563,5.6329522303,2022,2891,12704,21361,GA
Georgia,2014,10097343,38097,580,5.74408535,2159,3048,12417,22052,GA
Hawaii,1960,632772,138,15,2.3705220838,21,NA,69,33,HI
Hawaii,1961,657000,161,15,2.2831050228,25,NA,70,51,HI
Hawaii,1962,693000,256,20,2.886002886,17,NA,120,99,HI
Hawaii,1963,694000,215,12,1.7291066282,18,NA,80,105,HI
Hawaii,1964,701000,575,15,2.1398002853,18,NA,95,447,HI
Hawaii,1965,711000,491,23,3.2348804501,6,NA,133,329,HI
Hawaii,1966,718000,598,21,2.9247910864,35,NA,155,387,HI
Hawaii,1967,739000,591,18,2.4357239513,37,NA,146,390,HI
Hawaii,1968,778000,662,22,2.8277634961,56,NA,176,408,HI
Hawaii,1969,794000,684,27,3.4005037783,97,NA,282,278,HI
Hawaii,1970,769913,938,28,3.6367745447,91,NA,487,332,HI
Hawaii,1971,789000,1830,42,5.3231939163,138,NA,734,916,HI
Hawaii,1972,809000,1258,55,6.7985166873,172,NA,448,583,HI
Hawaii,1973,832000,1295,44,5.2884615385,168,NA,696,387,HI
Hawaii,1974,847000,1762,70,8.2644628099,221,NA,1030,441,HI
Hawaii,1975,865000,1889,67,7.7456647399,214,NA,1104,504,HI
Hawaii,1976,887000,2034,55,6.2006764374,209,NA,1180,590,HI
Hawaii,1977,895000,2012,64,7.1508379888,228,NA,1146,574,HI
Hawaii,1978,897000,2423,60,6.6889632107,232,NA,1557,574,HI
Hawaii,1979,915000,2651,66,7.2131147541,296,NA,1688,601,HI
Hawaii,1980,964680,2889,84,8.7075506904,335,NA,1835,635,HI
Hawaii,1981,979000,2424,47,4.8008171604,340,NA,1453,584,HI
Hawaii,1982,994000,2542,31,3.1187122736,342,NA,1560,609,HI
Hawaii,1983,1023000,2579,57,5.5718475073,301,NA,1330,891,HI
Hawaii,1984,1039000,2409,34,3.2723772859,314,NA,1204,857,HI
Hawaii,1985,1054000,2313,43,4.0796963947,310,NA,1048,912,HI
Hawaii,1986,1062000,2604,51,4.802259887,329,NA,1129,1095,HI
Hawaii,1987,1083000,2851,52,4.8014773777,393,NA,1061,1345,HI
Hawaii,1988,1093000,2810,44,4.0256175663,355,NA,919,1492,HI
Hawaii,1989,1112000,3004,53,4.7661870504,496,NA,925,1530,HI
Hawaii,1990,1108229,3113,44,3.9702985574,360,NA,1013,1696,HI
Hawaii,1991,1135000,2744,45,3.9647577093,375,NA,986,1338,HI
Hawaii,1992,1160000,2998,42,3.6206896552,440,NA,1151,1365,HI
Hawaii,1993,1172000,3061,45,3.8395904437,394,NA,1214,1408,HI
Hawaii,1994,1179000,3091,50,4.2408821035,359,NA,1221,1461,HI
Hawaii,1995,1187000,3509,56,4.7177759056,336,NA,1553,1564,HI
Hawaii,1996,1184000,3322,40,3.3783783784,326,NA,1606,1350,HI
Hawaii,1997,1187000,3299,47,3.9595619208,371,NA,1403,1478,HI
Hawaii,1998,1193000,2946,24,2.0117351215,352,NA,1225,1345,HI
Hawaii,1999,1185497,2785,44,3.7115235214,354,NA,1044,1343,HI
Hawaii,2000,1211537,2954,35,2.8888923739,346,NA,1123,1450,HI
Hawaii,2001,1227024,3117,32,2.6079359491,409,NA,1142,1534,HI
Hawaii,2002,1240663,3262,24,1.9344495645,372,NA,1210,1656,HI
Hawaii,2003,1248755,3400,22,1.7617547077,367,NA,1168,1843,HI
Hawaii,2004,1262124,3213,33,2.6146400829,333,NA,944,1903,HI
Hawaii,2005,1273278,3253,24,1.8848986631,343,NA,1001,1885,HI
Hawaii,2006,1285498,3608,21,1.6336081425,353,NA,1144,2090,HI
Hawaii,2007,1283388,3544,24,1.8700502108,377,NA,1122,2021,HI
Hawaii,2008,1288198,3510,26,2.0183232702,363,NA,1085,2036,HI
Hawaii,2009,1295178,3550,23,1.7758176868,385,NA,1030,2112,HI
Hawaii,2010,1363359,3603,25,1.8337063092,377,NA,1065,2136,HI
Hawaii,2011,1378129,3465,20,1.4512429533,353,NA,994,2098,HI
Hawaii,2012,1390090,3378,21,1.5106935522,279,NA,1125,1953,HI
Hawaii,2013,1408987,3585,32,2.2711352198,366,508,934,2111,HI
Hawaii,2014,1419561,3680,26,1.8315521489,314,445,1107,2102,HI
Idaho,1960,667191,255,16,2.3981138834,48,NA,92,99,ID
Idaho,1961,684000,222,14,2.0467836257,44,NA,64,100,ID
Idaho,1962,698000,234,21,3.0085959885,25,NA,63,125,ID
Idaho,1963,713000,362,18,2.5245441795,39,NA,87,218,ID
Idaho,1964,692000,537,28,4.0462427746,41,NA,71,397,ID
Idaho,1965,692000,493,14,2.0231213873,38,NA,70,371,ID
Idaho,1966,694000,461,21,3.0259365994,66,NA,54,320,ID
Idaho,1967,699000,478,30,4.2918454936,61,NA,76,311,ID
Idaho,1968,705000,518,16,2.2695035461,59,NA,83,360,ID
Idaho,1969,718000,806,14,1.9498607242,72,NA,120,600,ID
Idaho,1970,713008,879,33,4.6282790656,88,NA,146,612,ID
Idaho,1971,732000,917,24,3.2786885246,77,NA,163,653,ID
Idaho,1972,756000,1085,29,3.835978836,118,NA,156,782,ID
Idaho,1973,770000,1264,20,2.5974025974,109,NA,207,928,ID
Idaho,1974,799000,1465,45,5.6320400501,128,NA,303,989,ID
Idaho,1975,820000,1670,43,5.243902439,132,NA,344,1151,ID
Idaho,1976,831000,1884,44,5.2948255114,155,NA,332,1353,ID
Idaho,1977,857000,2030,47,5.4842473746,166,NA,339,1478,ID
Idaho,1978,878000,2076,47,5.3530751708,169,NA,351,1509,ID
Idaho,1979,905000,2613,49,5.4143646409,186,NA,392,1986,ID
Idaho,1980,943629,2957,29,3.0732417083,211,NA,442,2275,ID
Idaho,1981,959000,2717,43,4.4838373306,198,NA,362,2114,ID
Idaho,1982,965000,2501,24,2.4870466321,160,NA,292,2025,ID
Idaho,1983,989000,2361,35,3.5389282103,181,NA,270,1875,ID
Idaho,1984,1001000,2355,34,3.3966033966,187,NA,244,1890,ID
