,State,CountyName,Housing Type,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
10600,NY,Fulton County,Data_1_bed,82192.16666666667,82543.08333333333,84337.25,87460.58333333333,92737.16666666667,95550.41666666667,96798.66666666667,101891.58333333333,107686.83333333333,109255.83333333333,119234.75
10601,CO,Mesa County,Data_1_bed,194669.08333333334,195640.91666666666,195160.58333333334,187875.66666666666,200030.33333333334,193328.25,198748.91666666666,214936.25,243449.41666666666,264628.3333333333,284624.8333333333
10602,TX,Guadalupe County,Data_1_bed,169749.5,152378.16666666666,153731.33333333334,164485.0,164163.83333333334,167033.16666666666,137952.0,145501.08333333334,137449.33333333334,159557.33333333334,177367.08333333334
10603,MN,Watonwan County,Data_1_bed,27598.333333333332,26412.916666666668,27122.583333333332,27735.5,28976.583333333332,29879.583333333332,31001.666666666668,33647.0,34930.583333333336,35471.75,39321.583333333336
10604,GA,Harris County,Data_1_bed,69630.66666666667,64318.083333333336,58942.166666666664,61408.333333333336,63989.166666666664,66391.83333333333,68034.83333333333,71583.41666666667,75382.41666666667,76214.41666666667,76171.08333333333
10605,MO,McDonald County,Data_1_bed,62602.75,62270.083333333336,61240.166666666664,67382.66666666667,65408.25,66385.0,70408.58333333333,72450.83333333333,75359.58333333333,77108.83333333333,82195.41666666667
10607,MI,Roscommon County,Data_1_bed,20320.0,19785.75,20354.583333333332,22387.0,24615.666666666668,26390.916666666668,29900.5,31676.25,33495.916666666664,34527.666666666664,34413.0
10608,NH,Rockingham County,Data_1_bed,284668.36363636365,297833.9166666667,308852.5,335759.5833333333,351139.6666666667,352419.3333333333,359711.0,373356.0,378487.4166666667,373173.25,389703.5833333333
10609,IN,Fountain County,Data_1_bed,59511.75,61865.166666666664,60501.583333333336,62588.333333333336,63701.333333333336,66445.0,69203.66666666667,72516.08333333333,77965.16666666667,82457.0,87553.0
10610,CT,New Haven County,Data_1_bed,263432.4166666667,249834.91666666666,239515.41666666666,238266.58333333334,239764.08333333334,246891.25,226993.83333333334,219345.25,219604.5,222456.58333333334,223304.16666666666
10611,MI,Eaton County,Data_1_bed,103064.08333333333,100552.33333333333,95651.33333333333,95962.5,103086.91666666667,108965.16666666667,112643.41666666667,119398.91666666667,131092.66666666666,128794.16666666667,143364.25
10612,MD,Calvert County,Data_1_bed,337378.25,325576.3333333333,288095.25,280270.6666666667,281047.4166666667,286604.8333333333,264473.75,282378.9166666667,271496.0,277310.0833333333,287583.4166666667
10613,MA,Essex County,Data_1_bed,269030.6666666667,255477.66666666666,241570.08333333334,257484.58333333334,260578.66666666666,271882.6666666667,281232.0,298978.0,310785.9166666667,328934.0833333333,346617.9166666667
10615,MO,Johnson County,Data_1_bed,63276.416666666664,62895.166666666664,62532.583333333336,60005.416666666664,63078.416666666664,68074.75,71946.91666666667,74555.58333333333,80324.66666666667,82090.66666666667,87034.33333333333
10616,ID,Idaho County,Data_1_bed,89820.16666666667,83951.5,86829.16666666667,92333.66666666667,100418.5,106501.58333333333,115561.41666666667,125741.91666666667,135352.75,142771.5,149553.5
10617,IL,Woodford County,Data_1_bed,80274.25,76001.33333333333,73171.0,71084.58333333333,70837.41666666667,73199.0,76147.5,80163.83333333333,78670.5,78089.91666666667,78995.58333333333
10620,NC,Brunswick County,Data_1_bed,123599.66666666667,113453.16666666667,101631.25,93868.66666666667,92965.33333333333,91711.0,87946.83333333333,86494.58333333333,92427.83333333333,99957.91666666667,102274.0
10624,PA,Berks County,Data_1_bed,138295.75,126823.16666666667,119796.75,114270.33333333333,108045.91666666667,104810.16666666667,109662.5,107372.66666666667,108804.91666666667,116892.0,124581.91666666667
10625,NC,Rutherford County,Data_1_bed,98012.41666666667,93142.58333333333,91308.83333333333,98319.33333333333,98956.83333333333,101159.41666666667,105928.0,108325.33333333333,116015.83333333333,122631.58333333333,125620.16666666667
10627,KY,Russell County,Data_1_bed,80498.5,72106.5,70107.5,66425.66666666667,66765.0,64993.75,65184.083333333336,68913.5,67588.91666666667,67535.25,65053.25
10629,MI,Saginaw County,Data_1_bed,67582.91666666667,65848.58333333333,63477.333333333336,63438.75,63337.333333333336,63101.75,64064.666666666664,66599.91666666667,66315.33333333333,66914.58333333333,68288.83333333333
10631,OH,Stark County,Data_1_bed,64286.75,56912.0,54207.833333333336,56641.083333333336,53628.916666666664,55668.166666666664,54680.333333333336,60581.25,66179.41666666667,71122.91666666667,75897.75
10632,MT,Ravalli County,Data_1_bed,263973.9166666667,255130.16666666666,249908.0,249815.41666666666,256112.91666666666,259765.16666666666,267595.1666666667,274415.3333333333,293229.5833333333,300517.25,318033.5833333333
10634,NY,Niagara County,Data_1_bed,114301.66666666667,107313.58333333333,101938.83333333333,102479.91666666667,113042.41666666667,112992.33333333333,125630.0,130674.91666666667,148786.91666666666,152990.58333333334,158370.75
10635,VA,New Kent County,Data_1_bed,89271.75,92048.91666666667,94145.25,92795.5,93635.0,92840.58333333333,92603.75,92561.08333333333,94438.25,102058.16666666667,104757.75
10637,IA,Monroe County,Data_1_bed,47973.75,47479.583333333336,46403.0,45754.083333333336,47669.0,48493.916666666664,50117.333333333336,52430.666666666664,55147.75,56202.666666666664,58208.583333333336
10638,WI,Kenosha County,Data_1_bed,137369.41666666666,125955.25,119397.91666666667,116435.16666666667,130102.5,133557.0,143061.83333333334,162958.5,175302.5,187849.75,201281.0
10639,OH,Logan County,Data_1_bed,46758.583333333336,45147.833333333336,43532.916666666664,40753.083333333336,41981.833333333336,43958.666666666664,46572.333333333336,48031.333333333336,51177.666666666664,55859.333333333336,59302.833333333336
10640,NY,Putnam County,Data_1_bed,165732.83333333334,151962.33333333334,139490.66666666666,145815.16666666666,151022.83333333334,148323.25,139243.16666666666,138030.16666666666,152547.25,166870.33333333334,173231.58333333334
10643,KY,Jessamine County,Data_1_bed,57788.166666666664,56703.166666666664,56044.25,56157.75,55553.166666666664,59255.5,61982.083333333336,64777.833333333336,67536.83333333333,71419.33333333333,71720.5
10645,IL,Whiteside County,Data_1_bed,81470.66666666667,79949.58333333333,79033.58333333333,79164.91666666667,81891.25,85501.0,88988.5,90901.16666666667,90354.16666666667,89370.0,88565.58333333333
10646,UT,Washington County,Data_1_bed,187153.08333333334,169527.58333333334,178640.08333333334,201577.0,214769.83333333334,217687.33333333334,232003.16666666666,246957.08333333334,270066.8333333333,305868.4166666667,336925.0
10647,NY,Broome County,Data_1_bed,108177.75,98064.41666666667,93935.16666666667,93645.83333333333,90491.33333333333,81615.75,79686.75,82298.75,86256.58333333333,86461.16666666667,83788.0
10648,VA,Wythe County,Data_1_bed,40161.916666666664,41011.833333333336,42651.5,42696.333333333336,42307.083333333336,40693.416666666664,47453.833333333336,50420.25,51301.666666666664,56072.833333333336,59367.833333333336
10649,NJ,Hunterdon County,Data_1_bed,278820.8333333333,269226.6666666667,246453.91666666666,253280.91666666666,285666.25,283763.0,284803.4166666667,286775.5,290610.6666666667,280757.1666666667,286041.0
10650,FL,Levy County,Data_1_bed,81413.16666666667,73727.5,71132.66666666667,77313.08333333333,80738.16666666667,88329.16666666667,100356.91666666667,106650.83333333333,108361.08333333333,118144.0,118155.5
10651,MI,Oceana County,Data_1_bed,65022.583333333336,67081.08333333333,70770.0,74310.75,75571.16666666667,77256.0,83897.33333333333,90515.16666666667,95251.5,96163.66666666667,96791.08333333333
10652,CO,Huerfano County,Data_1_bed,62184.416666666664,59637.166666666664,58615.416666666664,60827.583333333336,63839.166666666664,67139.16666666667,69688.0,71086.58333333333,73238.16666666667,77399.16666666667,80262.25
10653,WI,Price County,Data_1_bed,79895.0,76698.41666666667,78983.16666666667,79336.75,80375.16666666667,82248.83333333333,82901.16666666667,84917.83333333333,88438.25,90077.75,92074.75
10655,MO,Cedar County,Data_1_bed,82858.16666666667,82763.58333333333,89757.58333333333,90403.58333333333,88987.58333333333,91761.33333333333,94114.25,100389.25,98941.16666666667,95677.91666666667,94999.5
10656,MO,Linn County,Data_1_bed,38486.166666666664,38095.5,37718.916666666664,38037.666666666664,38908.333333333336,40842.083333333336,41745.333333333336,44138.166666666664,45532.5,48927.083333333336,47916.5
10657,TX,Kendall County,Data_1_bed,132778.16666666666,127862.58333333333,128032.33333333333,137912.83333333334,146311.66666666666,161309.66666666666,172283.41666666666,180463.91666666666,196405.58333333334,219783.08333333334,224888.75
10662,OH,Summit County,Data_1_bed,136962.16666666666,124029.41666666667,123663.83333333333,130133.33333333333,130481.83333333333,137525.33333333334,139551.75,155779.75,162439.83333333334,178062.16666666666,195038.5
10664,NH,Cheshire County,Data_1_bed,145093.75,140033.5,139845.91666666666,138562.25,141284.91666666666,144398.16666666666,143919.91666666666,146538.33333333334,160532.58333333334,168264.0,166854.0
10665,TX,Ellis County,Data_1_bed,73101.0,73918.5,79814.25,76175.08333333333,80175.83333333333,81147.08333333333,84659.66666666667,100211.91666666667,108798.33333333333,124916.16666666667,125672.91666666667
10666,TN,McMinn County,Data_1_bed,30282.25,30284.333333333332,28818.583333333332,31081.416666666668,31326.166666666668,32545.5,32901.083333333336,33612.416666666664,35474.0,35946.75,38361.083333333336
10667,MA,Essex County,Data_1_bed,277842.8333333333,269846.5,251013.91666666666,255345.0,263384.0,267562.3333333333,273392.0833333333,276815.5833333333,285102.6666666667,288298.75,293526.8333333333
10668,MI,Hillsdale County,Data_1_bed,47659.25,50158.916666666664,53637.416666666664,58603.083333333336,61182.416666666664,64851.75,68992.91666666667,75040.33333333333,82970.0,88155.33333333333,90673.16666666667
10672,NJ,Cape May County,Data_1_bed,136283.75,133260.08333333334,151648.5,166080.25,163396.33333333334,163098.91666666666,174474.5,182252.66666666666,193814.25,199225.33333333334,212065.83333333334
10673,WI,Kenosha County,Data_1_bed,118174.08333333333,105190.41666666667,93926.16666666667,80316.08333333333,81028.58333333333,84069.0,86909.91666666667,90842.66666666667,99884.75,106140.41666666667,114961.66666666667
10674,MD,Somerset County,Data_1_bed,51957.75,50328.166666666664,49642.0,49332.0,48645.166666666664,45961.0,43493.25,40394.75,36989.416666666664,31673.916666666668,30535.75
10675,OH,Ashland County,Data_1_bed,84876.33333333333,81279.83333333333,79813.25,81115.25,85702.75,90890.08333333333,95541.0,98976.08333333333,109281.5,116838.66666666667,122103.33333333333
10676,MI,Branch County,Data_1_bed,104839.41666666667,101646.16666666667,102297.5,109013.58333333333,112505.41666666667,103946.41666666667,97929.08333333333,97712.16666666667,111102.0,114451.58333333333,117046.16666666667
10677,NY,Ontario County,Data_1_bed,115025.75,112967.0,117375.91666666667,118382.75,114650.16666666667,113532.41666666667,116366.25,116745.91666666667,122563.91666666667,126077.08333333333,139218.75
10678,MI,Saint Joseph County,Data_1_bed,71188.41666666667,69075.08333333333,73977.66666666667,82326.16666666667,84039.66666666667,89502.33333333333,99910.83333333333,109183.75,118733.91666666667,126661.5,132773.33333333334
10680,WA,Stevens County,Data_1_bed,106748.66666666667,102409.75,104154.0,113185.58333333333,122672.83333333333,135599.08333333334,145940.41666666666,158500.0,168708.25,175479.08333333334,180081.5
10682,PA,Somerset County,Data_1_bed,51617.0,51833.25,50626.25,50647.25,52011.666666666664,52978.833333333336,55438.833333333336,56239.75,58593.75,62779.083333333336,65314.0
10683,PA,York County,Data_1_bed,185828.75,156208.91666666666,142625.25,149628.41666666666,157298.58333333334,153649.58333333334,158257.41666666666,169398.33333333334,173185.83333333334,169226.0,175963.33333333334
10685,IA,Franklin County,Data_1_bed,28591.75,26307.0,25446.416666666668,25825.583333333332,26384.25,27690.583333333332,27249.166666666668,28381.833333333332,30117.166666666668,31413.666666666668,33570.583333333336
10688,NY,Montgomery County,Data_1_bed,53148.666666666664,51994.083333333336,51836.75,52740.25,53903.416666666664,55178.083333333336,56834.5,61830.75,65313.416666666664,67225.75,67455.33333333333
10689,MA,Barnstable County,Data_1_bed,275249.4166666667,279934.25,290153.9166666667,293112.75,286647.8333333333,299374.5,293295.5833333333,315484.5,336866.0833333333,337824.0,342619.25
10690,FL,Glades County,Data_1_bed,38320.583333333336,36558.166666666664,37375.833333333336,39946.416666666664,43640.75,46841.5,49093.0,49257.0,48615.416666666664,50421.75,50674.0
10691,MO,Saint Louis County,Data_1_bed,149404.33333333334,133257.16666666666,128655.25,139293.91666666666,145205.25,147452.41666666666,139288.5,145694.91666666666,153781.33333333334,177435.58333333334,186044.33333333334
10694,AZ,Pinal County,Data_1_bed,150499.0,133004.66666666666,131466.58333333334,134811.5,145014.41666666666,141829.41666666666,152030.0,168342.91666666666,181585.08333333334,192520.91666666666,202744.91666666666
10696,TN,Wilson County,Data_1_bed,88581.41666666667,83305.66666666667,82541.83333333333,86701.66666666667,101760.0,104234.41666666667,103804.33333333333,110361.25,119412.33333333333,134276.83333333334,168014.41666666666
10697,WV,Raleigh County,Data_1_bed,50263.75,47167.75,44417.75,43855.583333333336,44084.333333333336,43804.0,41559.166666666664,40944.916666666664,43596.75,44070.166666666664,43301.25
10698,ME,Hancock County,Data_1_bed,86711.33333333333,83262.83333333333,83555.41666666667,81699.58333333333,82780.83333333333,86480.41666666667,91259.75,93581.91666666667,97234.0,99765.25,101685.08333333333
10700,FL,Suwannee County,Data_1_bed,48539.5,47226.083333333336,47168.833333333336,52767.25,56889.0,61605.416666666664,69144.41666666667,75243.91666666667,81852.75,86240.41666666667,87743.33333333333
10701,MS,Lauderdale County,Data_1_bed,54533.333333333336,57648.083333333336,61972.833333333336,61453.583333333336,61399.166666666664,61977.916666666664,62697.0,63294.416666666664,66059.91666666667,69730.5,71026.16666666667
10703,NY,Wyoming County,Data_1_bed,56485.333333333336,55376.416666666664,56492.5,57359.083333333336,58776.5,61209.583333333336,64408.666666666664,68850.16666666667,72416.5,76711.83333333333,79722.5
10704,ME,Oxford County,Data_1_bed,134549.5,129703.83333333333,126960.0,126031.25,126102.75,127686.75,133691.66666666666,139668.41666666666,146373.33333333334,154682.58333333334,165847.08333333334
10705,OH,Morrow County,Data_1_bed,115238.25,110553.0,104092.16666666667,101859.08333333333,101653.66666666667,106943.83333333333,110187.25,119644.75,134026.33333333334,145025.33333333334,149816.41666666666
10706,NY,Orange County,Data_1_bed,179968.33333333334,169289.83333333334,154068.5,151142.66666666666,153028.33333333334,156068.75,157593.08333333334,152993.08333333334,161151.41666666666,182838.0,185471.91666666666
10707,GA,Fulton County,Data_1_bed,104818.08333333333,98611.0,100486.0,119817.41666666667,141908.0,153506.25,170339.08333333334,191199.41666666666,206535.91666666666,213582.91666666666,214708.0
10708,WI,Kewaunee County,Data_1_bed,117687.0,110069.33333333333,104741.5,104989.16666666667,104507.08333333333,103618.08333333333,107171.41666666667,111561.41666666667,115957.5,123613.5,130557.16666666667
10710,IN,Henry County,Data_1_bed,49741.5,47837.416666666664,47555.5,46572.916666666664,45803.75,45657.416666666664,44404.25,46460.916666666664,48562.25,51376.416666666664,53616.25
10711,CA,Amador County,Data_1_bed,153743.5,146805.5,148430.08333333334,174288.66666666666,188050.66666666666,195354.5,204243.66666666666,212188.5,224136.41666666666,225894.16666666666,234850.25
10712,NY,Otsego County,Data_1_bed,123218.91666666667,123731.75,124525.91666666667,127559.66666666667,131130.16666666666,135033.0,141587.16666666666,149275.83333333334,156402.5,164797.83333333334,171603.75
10713,NY,Tompkins County,Data_1_bed,99529.5,98324.75,95547.66666666667,98192.08333333333,106153.66666666667,108423.33333333333,110951.83333333333,113679.0,117352.58333333333,116277.41666666667,120721.33333333333
10714,KS,Jackson County,Data_1_bed,64988.916666666664,62915.916666666664,64190.75,62505.916666666664,63099.666666666664,62749.5,62081.25,62513.833333333336,71175.16666666667,75082.08333333333,77058.16666666667
10716,SC,Horry County,Data_1_bed,105548.75,98300.91666666667,98659.83333333333,98044.5,105197.66666666667,102998.5,108502.41666666667,114975.91666666667,117862.75,128705.41666666667,144308.91666666666
10717,NY,Chautauqua County,Data_1_bed,52310.0,55898.833333333336,53515.083333333336,56802.833333333336,58392.666666666664,61010.583333333336,63801.666666666664,67727.66666666667,68544.41666666667,72170.58333333333,77078.16666666667
10718,VA,Russell County,Data_1_bed,31960.083333333332,34330.166666666664,34549.166666666664,34593.833333333336,35831.916666666664,38306.916666666664,39693.583333333336,41255.833333333336,42132.333333333336,43773.583333333336,43039.75
10719,NY,Oneida County,Data_1_bed,81057.41666666667,82113.33333333333,81311.25,84478.0,85444.41666666667,86261.75,85784.5,84002.58333333333,93180.41666666667,95018.91666666667,99423.08333333333
10720,NY,Niagara County,Data_1_bed,78255.33333333333,82228.75,79053.41666666667,80264.5,82926.41666666667,80662.08333333333,87913.58333333333,92194.0,104022.16666666667,117724.08333333333,127745.83333333333
10721,MI,Oceana County,Data_1_bed,84892.41666666667,83391.5,86085.25,87798.41666666667,91012.83333333333,98481.0,102105.58333333333,110038.5,112453.0,114605.08333333333,116041.25
10722,FL,Lee County,Data_1_bed,109729.08333333333,109510.33333333333,107702.75,107864.75,113276.33333333333,122687.91666666667,132622.58333333334,142593.58333333334,155574.91666666666,160495.41666666666,173424.0
10723,MT,Lincoln County,Data_1_bed,178170.08333333334,172222.41666666666,163938.25,167179.16666666666,172341.16666666666,178707.91666666666,187937.41666666666,193247.66666666666,202868.08333333334,214640.75,224983.5
10724,OH,Mercer County,Data_1_bed,94482.0,92240.25,94851.08333333333,97255.16666666667,103170.08333333333,111036.91666666667,120902.16666666667,132388.5,142965.5,151000.58333333334,158504.91666666666
10725,WI,Dane County,Data_1_bed,184345.41666666666,181387.25,181183.83333333334,183725.83333333334,192716.0,196555.58333333334,207547.41666666666,228622.91666666666,237458.66666666666,236881.58333333334,237771.0
10726,NC,Stanly County,Data_1_bed,57131.916666666664,56120.5,54149.333333333336,54163.083333333336,53767.5,58631.416666666664,61844.75,63264.25,70107.83333333333,73801.66666666667,73992.58333333333
10727,TX,Galveston County,Data_1_bed,85881.25,77466.58333333333,71171.16666666667,70443.83333333333,79289.66666666667,89601.0,100374.33333333333,110187.08333333333,134008.66666666666,154511.91666666666,178816.0
10729,MI,Iosco County,Data_1_bed,42760.416666666664,45675.333333333336,47416.666666666664,49119.666666666664,49430.0,50341.75,49616.666666666664,51128.916666666664,56144.416666666664,59152.25,60202.75
10730,NH,Merrimack County,Data_1_bed,153112.75,144748.0,144567.66666666666,141324.58333333334,144514.75,146684.5,159625.5,181147.41666666666,192063.66666666666,195046.66666666666,213468.58333333334
10731,CA,San Francisco County,Data_1_bed,651295.3333333334,633153.1666666666,659393.25,777006.1666666666,843143.0833333334,927657.25,976176.4166666666,972219.6666666666,992369.1666666666,968341.3333333334,970517.1666666666
10733,NY,Putnam County,Data_1_bed,257798.33333333334,248395.66666666666,231302.41666666666,243023.41666666666,251714.41666666666,252310.33333333334,258251.33333333334,251958.5,251159.33333333334,250871.41666666666,270822.25
10734,OH,Athens County,Data_1_bed,51002.333333333336,51921.416666666664,52598.166666666664,54446.25,54996.333333333336,57734.583333333336,61227.083333333336,68229.33333333333,73446.66666666667,76303.41666666667,77827.0
10735,VT,Washington County,Data_1_bed,102433.5,109410.83333333333,115946.08333333333,113522.5,117291.25,121286.16666666667,123467.5,121660.41666666667,130440.5,139767.75,153890.41666666666
10737,WI,Sauk County,Data_1_bed,142433.75,139115.91666666666,137107.33333333334,136311.0,139625.08333333334,146760.08333333334,147087.16666666666,156358.41666666666,165841.91666666666,175306.5,184337.58333333334
10738,CA,Santa Clara County,Data_1_bed,399418.3333333333,444653.8333333333,452001.9166666667,520869.3333333333,611746.8333333334,635541.6666666666,624980.25,701915.1666666666,802801.3333333334,763535.4166666666,826945.25
10739,OK,Seminole County,Data_1_bed,31260.0,30986.166666666668,31802.416666666668,32732.833333333332,34142.416666666664,34868.75,35357.666666666664,36166.25,39008.583333333336,42501.25,43021.083333333336
10740,CA,Kern County,Data_1_bed,72851.08333333333,64020.5,65087.083333333336,75541.41666666667,78597.16666666667,82850.16666666667,92711.58333333333,108365.33333333333,114349.33333333333,119314.41666666667,129578.75
10742,IN,Washington County,Data_1_bed,66991.75,65323.333333333336,65707.25,67064.58333333333,70431.0,73706.83333333333,76691.08333333333,84889.66666666667,90012.58333333333,96844.75,102014.25
10745,TX,Burnet County,Data_1_bed,65777.16666666667,66519.5,68779.75,74757.25,83113.08333333333,94449.91666666667,113637.08333333333,124854.41666666667,139007.25,149601.25,150446.33333333334
10746,NE,Colfax County,Data_1_bed,39895.916666666664,40082.083333333336,39202.166666666664,40276.416666666664,42165.083333333336,44808.833333333336,47102.166666666664,53226.0,55624.75,57104.583333333336,58129.75
10748,PA,Columbia County,Data_1_bed,70598.83333333333,62594.0,66060.5,66476.91666666667,65539.91666666667,59903.083333333336,57592.583333333336,62230.083333333336,67165.16666666667,66808.0,63280.833333333336
10749,CO,Douglas County,Data_1_bed,525690.1666666666,492680.6666666667,508426.0833333333,537180.9166666666,558721.1666666666,585991.75,617094.9166666666,633695.5,666940.8333333334,698860.5,722945.6666666666
10750,NY,Ulster County,Data_1_bed,213950.08333333334,199934.5,184276.25,180759.08333333334,173881.25,168790.83333333334,152703.91666666666,159304.91666666666,171794.5,175663.16666666666,182481.83333333334
10751,MN,Hennepin County,Data_1_bed,239097.58333333334,215856.08333333334,201324.5,222303.58333333334,254032.33333333334,260595.58333333334,282941.5,308663.0833333333,330407.5833333333,343090.5,345973.9166666667
10752,CO,Boulder County,Data_1_bed,233527.58333333334,227843.16666666666,226497.91666666666,229217.83333333334,237492.66666666666,252938.66666666666,276864.8333333333,289471.3333333333,317626.1666666667,331011.3333333333,357085.1666666667
10754,MO,Pulaski County,Data_1_bed,66619.58333333333,65687.75,62380.666666666664,62052.416666666664,66596.41666666667,68876.83333333333,70570.41666666667,76053.83333333333,79194.33333333333,81332.83333333333,82995.25
10755,MA,Worcester County,Data_1_bed,182021.08333333334,166742.16666666666,151248.83333333334,159366.08333333334,166371.08333333334,168050.25,169391.25,183979.41666666666,194676.58333333334,200786.5,209548.83333333334
10756,MA,Worcester County,Data_1_bed,134569.41666666666,124839.41666666667,126521.08333333333,128040.08333333333,134242.41666666666,139431.0,141783.91666666666,154116.58333333334,169598.0,184206.66666666666,187440.66666666666
10757,ME,Androscoggin County,Data_1_bed,190914.75,190014.08333333334,184841.08333333334,181902.33333333334,184969.33333333334,180628.83333333334,178647.91666666666,195531.25,203925.5,213933.41666666666,234620.83333333334
10758,IA,Winnebago County,Data_1_bed,147608.66666666666,146428.16666666666,142168.91666666666,133240.75,131115.33333333334,133805.91666666666,137702.33333333334,137785.83333333334,137331.5,138680.58333333334,141884.58333333334
10761,CT,Hartford County,Data_1_bed,122309.91666666667,109487.83333333333,97829.33333333333,99744.58333333333,108133.41666666667,104856.58333333333,106939.83333333333,112100.5,115652.91666666667,115542.83333333333,121118.5
10762,CA,Riverside County,Data_1_bed,133480.66666666666,145967.16666666666,139457.16666666666,159085.33333333334,170834.83333333334,187562.16666666666,203289.08333333334,213464.08333333334,222755.25,207689.08333333334,214050.16666666666
10763,IN,Starke County,Data_1_bed,55306.166666666664,54571.0,54399.666666666664,55215.666666666664,55916.333333333336,57348.25,57864.75,60036.666666666664,60632.666666666664,63476.916666666664,66614.33333333333
10764,WY,Weston County,Data_1_bed,98045.66666666667,95663.16666666667,98074.33333333333,98144.66666666667,100343.75,104231.91666666667,104161.66666666667,100963.0,104308.0,108640.83333333333,112519.16666666667
10767,RI,Kent County,Data_1_bed,118543.25,120025.58333333333,108903.25,120326.66666666667,132455.41666666666,137780.58333333334,144289.91666666666,176412.83333333334,196859.16666666666,204324.08333333334,226628.91666666666
10770,CO,Otero County,Data_1_bed,24839.583333333332,24408.166666666668,24550.333333333332,25644.833333333332,27081.25,28235.833333333332,29215.666666666668,30788.25,34264.083333333336,35854.583333333336,35327.75
10771,WA,Kitsap County,Data_1_bed,331224.5833333333,307503.75,274355.6666666667,278771.0,293002.8333333333,305142.0833333333,330407.9166666667,368431.75,404673.25,424560.75,484861.75
10772,GA,Jackson County,Data_1_bed,103783.58333333333,104110.0,100911.5,90914.5,91875.25,86090.91666666667,85915.75,92148.0,96942.5,101381.25,105404.91666666667
10773,MN,Stearns County,Data_1_bed,137039.83333333334,134339.58333333334,134564.25,140375.16666666666,150157.08333333334,144289.0,155263.83333333334,165318.16666666666,179671.66666666666,189207.08333333334,190541.83333333334
10774,NC,Onslow County,Data_1_bed,132163.5,127064.91666666667,119993.33333333333,107229.91666666667,99818.75,101903.16666666667,109405.33333333333,123420.08333333333,113615.0,114756.66666666667,111222.91666666667
10776,PA,Huntingdon County,Data_1_bed,63572.083333333336,55673.5,50728.083333333336,49931.5,50703.833333333336,50286.75,52014.75,52323.25,53211.75,53392.916666666664,56781.25
10777,VA,Russell County,Data_1_bed,48097.25,48683.583333333336,49049.25,50571.666666666664,53320.916666666664,53075.75,52328.0,48436.25,46581.25,44690.083333333336,46392.916666666664
10778,SC,Richland County,Data_1_bed,108732.08333333333,96976.5,97709.25,95572.33333333333,89325.16666666667,82075.16666666667,86350.91666666667,94215.08333333333,100685.41666666667,107834.5,109101.0
10779,FL,Levy County,Data_1_bed,79435.25,85739.66666666667,86741.66666666667,85079.33333333333,82708.25,83098.33333333333,85940.08333333333,88519.83333333333,89392.75,94897.33333333333,97303.25
10780,OH,Allen County,Data_1_bed,78193.5,76661.16666666667,75936.5,78207.58333333333,79865.91666666667,84180.16666666667,86661.41666666667,92610.33333333333,99652.16666666667,106624.91666666667,113682.25
10782,TX,Walker County,Data_1_bed,145710.5,135495.08333333334,137181.91666666666,136852.5,150945.16666666666,165666.83333333334,185238.5,201818.91666666666,210005.25,218246.16666666666,226030.58333333334
10783,IA,Scott County,Data_1_bed,114895.41666666667,116780.08333333333,119770.0,126299.25,121449.33333333333,119345.5,119124.5,120410.33333333333,127564.58333333333,138144.75,142635.41666666666
10784,IL,Saint Clair County,Data_1_bed,138066.41666666666,119784.83333333333,105960.91666666667,113813.91666666667,117180.75,120774.91666666667,127716.0,128249.83333333333,121106.91666666667,118071.08333333333,115134.16666666667
10785,CA,San Bernardino County,Data_1_bed,89610.25,86671.91666666667,88781.08333333333,102165.16666666667,117960.0,128598.91666666667,141167.41666666666,154388.16666666666,167800.5,179527.33333333334,193383.33333333334
10786,PA,Schuylkill County,Data_1_bed,86672.0,86423.91666666667,80471.33333333333,70231.25,60921.333333333336,64560.333333333336,57570.166666666664,56659.916666666664,55558.083333333336,50976.666666666664,46970.083333333336
10787,SC,Anderson County,Data_1_bed,158790.5,149458.75,129314.08333333333,124318.25,126373.5,128416.41666666667,127881.0,137907.91666666666,137991.08333333334,140200.83333333334,141868.83333333334
10788,MA,Worcester County,Data_1_bed,183743.75,168660.41666666666,158896.75,167356.58333333334,185068.0,190671.75,196876.25,204592.33333333334,222813.5,227489.25,240088.66666666666
10790,NJ,Burlington County,Data_1_bed,223611.66666666666,193768.41666666666,169819.75,160715.66666666666,156416.33333333334,152746.83333333334,152187.83333333334,147415.66666666666,143838.83333333334,144558.0,136078.5
10791,PA,Montgomery County,Data_1_bed,210310.41666666666,197461.91666666666,182281.0,175619.33333333334,185533.58333333334,181829.83333333334,174723.75,173304.41666666666,184686.91666666666,199482.16666666666,193580.0
10793,SC,Orangeburg County,Data_1_bed,80760.75,79187.5,80016.41666666667,81036.41666666667,85847.25,92103.25,95911.25,99074.41666666667,103017.5,107159.75,111021.41666666667
10794,UT,Wasatch County,Data_1_bed,145026.0,140078.66666666666,137127.5,145262.25,152572.25,161150.75,178617.91666666666,200977.41666666666,213787.83333333334,231077.5,225321.0
10795,MI,Ionia County,Data_1_bed,73505.16666666667,70010.41666666667,69246.83333333333,71715.5,75752.08333333333,77861.41666666667,81752.0,81082.58333333333,87863.91666666667,97995.5,100830.25
10797,OH,Madison County,Data_1_bed,61559.583333333336,59058.666666666664,58419.666666666664,55961.25,53606.75,54266.083333333336,56199.5,60086.0,64118.25,67395.08333333333,74252.66666666667
