,State,CountyName,Housing Type,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
14853,PA,Lehigh County,Data_5_bed,433636.0,411885.25,399665.5833333333,408101.8333333333,425116.3333333333,425109.9166666667,426124.25,443596.0,471676.1666666667,470523.75,479974.1666666667
14854,ME,Penobscot County,Data_5_bed,151917.25,146175.16666666666,147326.25,147126.16666666666,138345.16666666666,143155.5,143846.58333333334,150327.08333333334,157415.08333333334,163101.58333333334,171366.16666666666
14855,OH,Wood County,Data_5_bed,181333.5,174089.16666666666,176869.0,185068.0,182785.16666666666,194525.5,196076.25,202531.91666666666,216061.25,218327.66666666666,230774.33333333334
14856,TX,Fannin County,Data_5_bed,122599.58333333333,118375.66666666667,113278.75,121232.91666666667,126418.83333333333,139362.41666666666,149672.0,159935.25,174338.83333333334,183978.66666666666,191300.25
14858,MD,Anne Arundel County,Data_5_bed,568967.1666666666,564448.75,563072.0,596294.25,601803.9166666666,594593.0833333334,600771.5833333334,626735.75,632632.75,638388.6666666666,661348.5833333334
14859,ME,Waldo County,Data_5_bed,268503.5,273486.6666666667,251709.33333333334,239061.25,234810.0,242897.0,224424.75,239229.83333333334,249232.83333333334,259572.75,258520.75
14861,OH,Wood County,Data_5_bed,169939.0,165333.08333333334,167033.41666666666,169016.83333333334,172448.41666666666,167873.08333333334,164336.66666666666,171662.33333333334,180495.41666666666,186993.66666666666,199619.33333333334
14862,WI,Oconto County,Data_5_bed,183579.33333333334,183415.91666666666,182986.75,187832.66666666666,195320.25,205898.66666666666,216493.5,236474.91666666666,256585.75,271521.5,283006.4166666667
14863,PA,Clarion County,Data_5_bed,116992.58333333333,123327.83333333333,124180.08333333333,122422.08333333333,120150.16666666667,129238.0,135118.75,137829.08333333334,138564.91666666666,139943.08333333334,154898.66666666666
14864,IN,Cass County,Data_5_bed,122821.58333333333,121218.91666666667,119896.83333333333,124961.58333333333,129165.0,133737.0,135134.08333333334,135724.91666666666,140777.33333333334,145315.5,153431.16666666666
14865,OH,Marion County,Data_5_bed,135216.91666666666,137662.75,140407.08333333334,145118.25,148093.58333333334,157649.25,166383.08333333334,178558.33333333334,190388.58333333334,204877.0,211665.5
14866,NY,Cayuga County,Data_5_bed,112814.75,111267.16666666667,111924.58333333333,113970.58333333333,108726.41666666667,113777.5,120119.08333333333,123084.83333333333,126201.83333333333,133247.66666666666,136873.16666666666
14867,VA,York County,Data_5_bed,298976.1666666667,294653.25,295754.6666666667,314829.1666666667,328101.5,333904.0833333333,342265.0,349158.5833333333,357460.6666666667,364682.25,373581.0
14870,MI,Washtenaw County,Data_5_bed,178294.25,184769.58333333334,193331.16666666666,201008.58333333334,207452.66666666666,218762.75,240004.58333333334,247353.33333333334,259374.91666666666,273988.75,280772.4166666667
14871,NY,Otsego County,Data_5_bed,152650.91666666666,152062.66666666666,151726.0,156298.75,161791.83333333334,166380.0,169475.83333333334,168014.66666666666,170065.91666666666,175736.33333333334,178955.41666666666
14872,GA,Gordon County,Data_5_bed,233308.83333333334,217273.75,207779.16666666666,218775.41666666666,238575.16666666666,271965.6666666667,281118.25,295063.5833333333,322568.0,326971.9166666667,343783.5833333333
14873,WI,Door County,Data_5_bed,312622.8333333333,294278.9166666667,336256.0833333333,362064.6666666667,363918.1666666667,380128.5833333333,394379.8333333333,397054.75,397594.9166666667,420482.8333333333,430855.0
14876,PA,Beaver County,Data_5_bed,157824.83333333334,158791.66666666666,164593.83333333334,175853.66666666666,176935.41666666666,188950.41666666666,196351.33333333334,195492.08333333334,204948.58333333334,212877.66666666666,213416.33333333334
14877,VT,Orange County,Data_5_bed,215390.83333333334,208983.91666666666,212960.75,217076.75,205046.83333333334,202864.08333333334,197789.08333333334,190494.91666666666,186715.33333333334,182385.0,189853.5
14878,MN,Carlton County,Data_5_bed,232926.91666666666,224478.0,222621.66666666666,235454.58333333334,251878.08333333334,268325.0833333333,284069.5,294807.5833333333,313062.3333333333,322383.3333333333,333179.0833333333
14880,OH,Williams County,Data_5_bed,114222.25,111379.16666666667,111597.58333333333,114525.08333333333,116385.91666666667,121722.83333333333,125640.33333333333,132768.83333333334,138262.75,145323.58333333334,147686.83333333334
14882,TN,Lincoln County,Data_5_bed,161321.58333333334,160922.41666666666,155765.5,157642.91666666666,165470.16666666666,157753.58333333334,176111.16666666666,189899.91666666666,203281.5,210539.91666666666,219302.33333333334
14883,TX,Jasper County,Data_5_bed,220040.58333333334,214078.83333333334,216147.91666666666,214888.75,236760.41666666666,256914.5,259053.0,276870.4166666667,279119.8333333333,297139.75,304661.1666666667
14884,AL,Chilton County,Data_5_bed,213376.25,206228.58333333334,202989.5,201675.66666666666,204031.41666666666,207552.5,218170.25,231734.33333333334,236228.41666666666,243385.66666666666,249791.75
14885,MN,Hubbard County,Data_5_bed,206459.58333333334,201503.5,204893.08333333334,217690.08333333334,228886.08333333334,242380.75,257586.58333333334,268858.8333333333,276643.8333333333,287589.25,296875.5
14886,SC,Charleston County,Data_5_bed,992572.0833333334,938351.3333333334,963961.75,1000136.6666666666,1003359.8333333334,1037974.3333333334,1075094.1666666667,1106124.1666666667,1135559.0,1145784.75,1212095.75
14887,NC,Randolph County,Data_5_bed,211614.16666666666,195777.16666666666,187174.75,192853.5,195184.58333333334,206444.83333333334,204589.66666666666,212498.58333333334,220688.0,235475.91666666666,252443.66666666666
14889,CO,Weld County,Data_5_bed,305357.8333333333,287489.5833333333,290438.9166666667,318774.1666666667,366133.1666666667,410470.9166666667,451831.5833333333,489593.0,554066.5,585869.8333333334,628029.8333333334
14890,MO,Clinton County,Data_5_bed,196143.58333333334,183509.75,177117.33333333334,174489.25,177739.41666666666,183099.83333333334,189136.66666666666,194489.0,205156.91666666666,219894.75,225679.08333333334
14891,CT,Hartford County,Data_5_bed,456661.8333333333,445351.8333333333,430019.8333333333,430497.9166666667,445180.1666666667,422148.8333333333,416542.4166666667,432554.5,433173.5833333333,435501.3333333333,435827.0
14893,IN,Posey County,Data_5_bed,182309.58333333334,192269.33333333334,193472.41666666666,193233.5,199430.41666666666,210614.25,219694.58333333334,231222.66666666666,245833.25,261403.0,266183.3333333333
14894,PA,Lancaster County,Data_5_bed,550589.0,531479.0833333334,523505.3333333333,543540.1666666666,557345.5,548245.1666666666,558539.8333333334,553109.3333333334,604853.3333333334,685877.6666666666,677034.8333333334
14895,NC,Henderson County,Data_5_bed,442160.5,439175.9166666667,450933.3333333333,468776.75,490700.9166666667,524121.9166666667,502021.6666666667,540836.8333333334,609970.9166666666,643241.1666666666,641899.3333333334
14896,IA,Dubuque County,Data_5_bed,188096.5,191572.41666666666,195664.08333333334,200608.75,203220.66666666666,207232.75,216371.75,225819.25,233512.25,244848.33333333334,256931.75
14897,IL,Fulton County,Data_5_bed,106631.58333333333,104154.58333333333,108021.16666666667,117490.75,123851.33333333333,128037.16666666667,130039.08333333333,134006.08333333334,137379.41666666666,141690.75,142411.25
14899,IL,Henry County,Data_5_bed,83465.83333333333,79403.41666666667,79071.91666666667,79331.33333333333,84331.91666666667,89435.66666666667,94511.91666666667,98141.08333333333,102070.75,104127.83333333333,98227.83333333333
14900,OH,Portage County,Data_5_bed,180091.41666666666,173298.41666666666,167790.66666666666,170731.58333333334,186759.5,199467.08333333334,200433.66666666666,209312.91666666666,227079.83333333334,232408.75,239739.5
14901,OH,Logan County,Data_5_bed,152457.08333333334,152434.91666666666,148515.66666666666,149702.41666666666,153642.66666666666,159163.33333333334,164117.08333333334,172942.33333333334,183848.75,199307.41666666666,207949.66666666666
14903,AZ,Navajo County,Data_5_bed,158264.5,142223.25,149128.41666666666,154451.33333333334,160482.08333333334,176631.25,197499.75,214148.16666666666,234182.41666666666,252559.16666666666,272915.3333333333
14904,VA,Gloucester County,Data_5_bed,292856.3333333333,282099.75,279358.75,279201.25,288087.0,294635.0833333333,295547.25,303549.4166666667,315368.6666666667,333055.5833333333,348270.5
14905,AR,Pope County,Data_5_bed,158776.25,155572.58333333334,154406.0,155517.91666666666,155832.91666666666,162348.91666666666,166775.33333333334,173513.83333333334,186821.5,197240.91666666666,199890.58333333334
14907,CO,Larimer County,Data_5_bed,385849.9166666667,377405.25,376514.75,394264.4166666667,421267.75,460082.8333333333,515492.8333333333,559498.1666666666,591008.1666666666,619638.0,665508.0
14908,MD,Harford County,Data_5_bed,458575.5,423738.3333333333,419868.1666666667,440532.5,454350.6666666667,460793.3333333333,471193.1666666667,489427.25,515918.8333333333,502780.1666666667,528817.1666666666
14909,OH,Wood County,Data_5_bed,195420.08333333334,191179.66666666666,189559.91666666666,189424.08333333334,192993.08333333334,189328.0,177306.58333333334,182464.91666666666,193033.0,193637.41666666666,206309.41666666666
14910,FL,Jackson County,Data_5_bed,118954.08333333333,106396.33333333333,99084.5,104120.08333333333,107857.66666666667,118876.66666666667,126536.33333333333,134099.25,141901.33333333334,153435.25,161611.0
14911,IN,Decatur County,Data_5_bed,118442.08333333333,116758.5,119511.16666666667,121787.16666666667,123572.66666666667,129749.83333333333,136474.83333333334,139714.83333333334,150225.16666666666,158740.75,169152.41666666666
14912,MO,Jackson County,Data_5_bed,292444.6666666667,279118.3333333333,279412.5,274225.0833333333,291675.75,300321.5,323726.5,342393.8333333333,367282.25,378097.0,403364.6666666667
14913,IA,Audubon County,Data_5_bed,69351.08333333333,70202.66666666667,70028.66666666667,71345.58333333333,68979.5,73489.91666666667,80676.08333333333,82283.5,86367.66666666667,93111.83333333333,93192.75
14914,TN,Fayette County,Data_5_bed,357780.0,352337.8333333333,357587.4166666667,365931.3333333333,380924.0833333333,382120.0833333333,404935.3333333333,436046.5833333333,464813.5833333333,481437.4166666667,493019.0
14915,NY,Oneida County,Data_5_bed,146203.0,138886.5,140729.83333333334,146441.25,146431.0,147362.33333333334,151155.41666666666,154574.58333333334,157452.58333333334,170410.08333333334,176034.0
14917,TN,Bedford County,Data_5_bed,227310.08333333334,229768.16666666666,237716.0,237900.66666666666,239278.75,271480.0,302322.1666666667,320542.25,349427.8333333333,365999.25,403396.9166666667
14918,PA,Schuylkill County,Data_5_bed,97304.0,102585.41666666667,103871.75,101842.5,97591.16666666667,96218.33333333333,88327.5,98564.16666666667,100583.83333333333,99572.0,103028.33333333333
14919,NY,Chautauqua County,Data_5_bed,151713.41666666666,158071.0,159462.08333333334,157414.41666666666,160415.75,158225.16666666666,162801.83333333334,159614.25,161486.16666666666,158217.25,165217.83333333334
14920,CA,Lassen County,Data_5_bed,237649.16666666666,232750.41666666666,239968.66666666666,270995.0833333333,299866.8333333333,304131.9166666667,311599.6666666667,326673.8333333333,340420.8333333333,343376.4166666667,349524.5833333333
14921,MI,Monroe County,Data_5_bed,245497.25,224975.25,220235.83333333334,220603.33333333334,256177.66666666666,265582.0833333333,271720.5833333333,292760.5,307915.6666666667,322318.6666666667,327916.8333333333
14922,MI,Delta County,Data_5_bed,180033.33333333334,158554.5,160727.25,156780.16666666666,165038.25,176673.66666666666,170521.58333333334,158766.66666666666,164751.91666666666,157474.41666666666,166212.41666666666
14923,MO,Chariton County,Data_5_bed,47756.166666666664,45849.416666666664,46787.166666666664,47534.666666666664,49524.833333333336,52307.25,54435.583333333336,59951.916666666664,65017.25,67198.41666666667,70699.41666666667
14924,CT,Litchfield County,Data_5_bed,323306.75,317629.4166666667,280151.9166666667,290991.5833333333,295463.9166666667,286579.1666666667,279800.4166666667,285496.6666666667,289257.9166666667,292340.9166666667,305182.1666666667
14925,VA,Northumberland County,Data_5_bed,540019.6666666666,555448.3333333334,566591.6666666666,573993.0833333334,577394.1666666666,559323.0833333334,548805.75,516511.0,500221.1666666667,507163.5833333333,505433.5
14927,NC,Henderson County,Data_5_bed,256526.25,242260.41666666666,229147.91666666666,231642.91666666666,237832.75,246460.75,259683.58333333334,283549.5,302307.4166666667,330052.5833333333,371003.5
14928,IA,Grundy County,Data_5_bed,149155.33333333334,146177.91666666666,159937.91666666666,166893.5,173854.08333333334,180604.5,191539.83333333334,198263.16666666666,201531.58333333334,206123.0,209538.0
14930,IN,Parke County,Data_5_bed,97430.16666666667,96888.66666666667,94096.83333333333,84416.5,84200.5,82169.33333333333,76601.33333333333,82555.41666666667,82728.91666666667,86518.33333333333,88911.75
14931,SC,Beaufort County,Data_5_bed,526829.75,479716.25,475308.5,469678.0833333333,483331.0,491883.1666666667,494674.3333333333,490409.9166666667,515820.75,517575.5,544421.8333333334
14932,WI,Calumet County,Data_5_bed,117149.66666666667,114144.66666666667,112282.08333333333,113956.75,114252.33333333333,119273.75,121855.5,139428.83333333334,154670.58333333334,174331.41666666666,179739.91666666666
14934,PA,Lawrence County,Data_5_bed,178835.5,173958.41666666666,167595.5,170687.58333333334,179603.25,184952.16666666666,189148.25,195455.0,208129.0,225088.83333333334,230032.16666666666
14935,OH,Mahoning County,Data_5_bed,292558.5833333333,281495.5,283007.75,290453.6666666667,263568.6666666667,292938.4166666667,308995.0,322515.25,356340.25,374982.5,381883.4166666667
14936,NC,Wilson County,Data_5_bed,133694.75,128429.08333333333,129544.5,123337.08333333333,125251.0,128029.5,134661.83333333334,147267.75,155323.0,164981.75,169277.91666666666
14938,IA,Sioux County,Data_5_bed,92887.5,94252.0,92055.91666666667,93507.25,96250.91666666667,99005.25,105251.5,113549.66666666667,120353.91666666667,126703.5,130126.33333333333
14939,IL,Carroll County,Data_5_bed,387343.0,391083.1666666667,388565.25,388052.8333333333,401432.8333333333,412299.6666666667,423756.5,434895.3333333333,442054.6666666667,454410.8333333333,461041.25
14940,IL,La Salle County,Data_5_bed,143900.41666666666,142947.08333333334,141400.83333333334,144512.41666666666,150120.5,157387.41666666666,151965.0,158157.08333333334,166859.0,174261.5,187457.5
14941,NJ,Morris County,Data_5_bed,420926.8333333333,396845.3333333333,378883.1666666667,404259.8333333333,428402.0833333333,428162.5833333333,410290.3333333333,405573.5,414895.75,410292.0,414323.1666666667
14943,WI,Ozaukee County,Data_5_bed,206747.41666666666,182912.16666666666,173906.16666666666,185862.41666666666,190271.25,194168.25,207771.66666666666,224631.0,250485.08333333334,246338.0,276734.9166666667
14944,PA,Dauphin County,Data_5_bed,147268.41666666666,135355.41666666666,126152.83333333333,127076.66666666667,128341.0,127389.16666666667,125845.91666666667,122538.58333333333,125045.0,138856.33333333334,142747.75
14946,NY,Genesee County,Data_5_bed,93125.41666666667,89828.75,89108.33333333333,89665.91666666667,91901.25,96163.66666666667,100816.0,107676.66666666667,114346.25,119445.08333333333,127105.25
14949,AL,Walker County,Data_5_bed,168607.41666666666,162408.58333333334,163325.25,162528.66666666666,165265.75,172137.41666666666,171992.91666666666,172985.66666666666,179934.91666666666,193235.0,197584.33333333334
14950,KY,Henry County,Data_5_bed,155474.16666666666,157061.25,158356.41666666666,158677.0,166090.58333333334,171978.58333333334,183824.08333333334,212540.75,226141.33333333334,242260.25,247487.0
14951,OH,Morgan County,Data_5_bed,83035.66666666667,83577.25,89350.41666666667,93809.83333333333,103031.75,111131.25,119807.83333333333,120921.0,125202.25,133634.08333333334,132955.66666666666
14952,WA,Walla Walla County,Data_5_bed,237198.91666666666,227446.91666666666,226832.75,241855.0,258544.08333333334,278814.0,307016.5,339333.8333333333,368190.4166666667,382879.4166666667,395247.1666666667
14953,CA,Kings County,Data_5_bed,129308.83333333333,117583.33333333333,116406.08333333333,133815.33333333334,152160.41666666666,171451.58333333334,183210.5,188268.83333333334,209437.75,219586.16666666666,230624.66666666666
14954,MA,Bristol County,Data_5_bed,349484.4166666667,339979.5833333333,325028.5833333333,336803.6666666667,344468.4166666667,350226.75,357197.8333333333,381457.3333333333,402177.4166666667,416950.0833333333,439646.25
14955,MD,Washington County,Data_5_bed,359573.1666666667,345742.3333333333,343638.5,373804.1666666667,384930.25,395467.4166666667,391543.8333333333,403787.5833333333,417571.5,429895.3333333333,442161.0
14959,WI,Columbia County,Data_5_bed,182187.08333333334,179331.83333333334,177463.83333333334,181552.16666666666,186035.66666666666,208895.16666666666,226292.91666666666,240896.25,247409.75,255520.66666666666,273117.5833333333
14960,WI,Outagamie County,Data_5_bed,245712.75,236509.66666666666,237024.08333333334,250433.75,255274.58333333334,263808.25,268139.3333333333,287877.0833333333,308063.1666666667,320606.25,342300.75
14961,NY,Ulster County,Data_5_bed,264899.0,238320.83333333334,228543.58333333334,228830.33333333334,237048.08333333334,235537.75,217509.33333333334,226078.83333333334,238757.83333333334,253114.75,274708.75
14963,NM,Bernalillo County,Data_5_bed,326913.1666666667,322268.4166666667,295814.8333333333,308815.3333333333,338156.0833333333,356869.8333333333,358372.5,370327.9166666667,393079.9166666667,405925.9166666667,443288.25
14964,IN,Daviess County,Data_5_bed,180104.83333333334,196076.33333333334,200865.83333333334,206256.33333333334,213659.5,223152.75,232233.91666666666,241232.5,251195.58333333334,271291.1666666667,282108.6666666667
14965,MN,Chisago County,Data_5_bed,203731.08333333334,196513.16666666666,204901.75,223293.25,244974.25,254913.75,265478.4166666667,291405.25,309447.5,333253.25,357677.3333333333
14967,VA,Prince Edward County,Data_5_bed,145284.66666666666,136462.33333333334,137851.58333333334,141946.0,138470.33333333334,137345.91666666666,127919.58333333333,127172.0,135089.33333333334,141670.58333333334,147654.0
14968,VT,Lamoille County,Data_5_bed,187374.08333333334,192524.5,194902.41666666666,193620.75,192305.0,193990.08333333334,197176.83333333334,200935.83333333334,210201.75,221720.58333333334,231107.75
14969,UT,Sevier County,Data_5_bed,211951.91666666666,210582.33333333334,216312.58333333334,230655.41666666666,244471.08333333334,251094.16666666666,267802.1666666667,281845.5,301718.0833333333,318182.1666666667,319965.0
14970,IL,Effingham County,Data_5_bed,151010.33333333334,148362.16666666666,146382.91666666666,152600.33333333334,162456.5,169434.91666666666,177965.58333333334,187860.66666666666,195764.08333333334,212110.08333333334,221849.41666666666
14973,KS,Crawford County,Data_5_bed,151581.5,150177.0,150342.0,150533.41666666666,153403.83333333334,157284.0,162704.5,169484.25,176733.16666666666,181688.83333333334,185377.25
14974,IL,Madison County,Data_5_bed,79919.41666666667,77742.41666666667,70993.08333333333,69895.41666666667,71017.75,72516.58333333333,74180.83333333333,76892.58333333333,73500.58333333333,76189.33333333333,83061.58333333333
14978,MD,Wicomico County,Data_5_bed,329425.75,288872.0,264809.1666666667,291493.6666666667,277474.9166666667,281291.5,284954.5,289180.9166666667,302735.0,297419.3333333333,305671.6666666667
14979,WI,Sheboygan County,Data_5_bed,163555.08333333334,155931.16666666666,141552.41666666666,143501.58333333334,144751.25,152230.5,161415.91666666666,170228.58333333334,177627.75,179737.0,202535.75
14980,WI,Monroe County,Data_5_bed,128844.66666666667,123242.83333333333,123037.83333333333,125346.83333333333,130738.83333333333,137506.41666666666,142445.0,148530.66666666666,162511.75,175083.91666666666,185451.25
14982,MI,Montcalm County,Data_5_bed,108748.08333333333,102500.41666666667,101290.66666666667,106233.0,111878.5,116511.5,118627.16666666667,129865.25,141130.66666666666,144717.0,151590.16666666666
14983,MN,Renville County,Data_5_bed,115317.58333333333,112458.33333333333,114059.91666666667,119811.33333333333,124409.0,134296.66666666666,145760.25,159763.5,172530.66666666666,184358.16666666666,192648.58333333334
14984,OH,Summit County,Data_5_bed,462435.0,449139.0,451370.0833333333,475743.1666666667,489959.8333333333,508299.9166666667,521870.6666666667,539912.9166666666,580323.5833333334,598928.3333333334,611762.25
14987,ID,Valley County,Data_5_bed,317103.6666666667,290215.1666666667,284229.0833333333,283343.4166666667,293548.4166666667,313950.0,313876.0,334873.6666666667,372328.4166666667,411397.3333333333,444564.4166666667
14988,WI,Barron County,Data_5_bed,344052.9166666667,329157.3333333333,329178.9166666667,323640.1666666667,327179.8333333333,347378.5833333333,348163.3333333333,359540.4166666667,397089.0,410263.4166666667,426207.4166666667
14989,WA,Okanogan County,Data_5_bed,336073.25,326767.0,326566.5833333333,337857.5833333333,359156.5,373342.1666666667,403693.75,436655.8333333333,465952.5,492069.1666666667,497617.6666666667
14990,NC,Surry County,Data_5_bed,129507.58333333333,130595.16666666667,129222.75,132521.08333333334,136700.25,139635.08333333334,147120.25,156436.75,173889.91666666666,183299.83333333334,189583.41666666666
14991,MO,Franklin County,Data_5_bed,153320.16666666666,148789.66666666666,149163.5,151789.16666666666,156242.41666666666,159075.41666666666,167781.58333333334,180072.5,178891.33333333334,191047.5,201023.0
14992,WI,Sheboygan County,Data_5_bed,160988.91666666666,147869.66666666666,134897.58333333334,147485.41666666666,149697.41666666666,160582.25,164487.08333333334,176200.58333333334,195984.58333333334,210820.5,234836.0
14993,IN,Spencer County,Data_5_bed,115105.91666666667,113529.5,113190.08333333333,116600.16666666667,124435.08333333333,130709.66666666667,138711.83333333334,146132.66666666666,159646.83333333334,163934.25,171437.16666666666
14994,KS,Jefferson County,Data_5_bed,190696.16666666666,185037.75,187888.0,191230.41666666666,195171.83333333334,201584.16666666666,211040.08333333334,221689.41666666666,233154.91666666666,244728.91666666666,252510.33333333334
14995,IA,Wright County,Data_5_bed,103314.0,106245.16666666667,106460.41666666667,99528.58333333333,100756.41666666667,105439.66666666667,112115.58333333333,118256.0,122774.58333333333,127036.16666666667,131404.75
14996,NY,Oneida County,Data_5_bed,176099.66666666666,169838.83333333334,169787.91666666666,168640.75,169935.25,165848.66666666666,170365.16666666666,176974.66666666666,188417.25,194581.16666666666,200883.41666666666
14997,TN,Madison County,Data_5_bed,189050.83333333334,165815.5,160727.41666666666,165101.08333333334,168401.25,171525.08333333334,169965.5,183945.41666666666,203025.41666666666,210014.91666666666,222823.16666666666
14998,MO,Pulaski County,Data_5_bed,135846.91666666666,132244.16666666666,125888.25,126853.5,125000.16666666667,127943.16666666667,131717.33333333334,134574.16666666666,135550.0,143888.66666666666,149148.25
14999,OK,Osage County,Data_5_bed,60788.916666666664,59486.083333333336,59397.666666666664,59792.166666666664,62612.166666666664,66912.75,69039.5,68448.58333333333,71676.16666666667,82136.58333333333,86080.41666666667
15000,PA,Lancaster County,Data_5_bed,476870.0833333333,463603.0,455943.9166666667,460321.1666666667,473910.5833333333,477717.9166666667,497605.6666666667,499085.75,536038.5,588963.5833333334,610636.6666666666
15001,MD,Wicomico County,Data_5_bed,229826.66666666666,207451.08333333334,185134.0,220510.83333333334,224329.58333333334,238653.66666666666,235557.16666666666,240815.0,250416.33333333334,242350.0,261086.66666666666
15002,MN,Washington County,Data_5_bed,353019.8333333333,338181.1666666667,332493.5833333333,366580.75,384256.75,381713.8333333333,413239.75,429354.8333333333,438297.0833333333,452772.0,472049.0833333333
15003,WI,Racine County,Data_5_bed,357377.25,338634.3333333333,321247.5,327666.0833333333,339678.9166666667,354265.1666666667,359838.5,378161.75,402845.6666666667,434260.5,447886.6666666667
15004,NY,Saint Lawrence County,Data_5_bed,78830.58333333333,80709.16666666667,81481.83333333333,81010.16666666667,86536.0,84364.33333333333,81270.75,82040.16666666667,82494.33333333333,89013.41666666667,94144.16666666667
15005,OR,Multnomah County,Data_5_bed,447889.5,440255.4166666667,425776.0,436816.5,471073.1666666667,471761.25,499774.5833333333,531315.75,559371.25,575124.6666666666,597074.5
15006,MI,Antrim County,Data_5_bed,317475.25,301831.0833333333,302252.4166666667,322828.5833333333,344752.9166666667,361196.75,375241.4166666667,390985.25,417683.1666666667,446692.1666666667,462933.1666666667
15008,WA,Clark County,Data_5_bed,402951.5,368690.6666666667,357896.25,385638.5,406401.0833333333,439628.8333333333,484816.4166666667,528166.5,563402.1666666666,592234.25,641860.0
15010,OH,Belmont County,Data_5_bed,216466.5,208543.41666666666,205286.25,215168.33333333334,241235.83333333334,263499.5833333333,276539.0833333333,290190.1666666667,308235.5833333333,327472.9166666667,337387.9166666667
15011,NY,Saint Lawrence County,Data_5_bed,71719.25,71805.41666666667,72477.5,70692.66666666667,73370.16666666667,72453.33333333333,73484.41666666667,74384.58333333333,74937.75,81458.33333333333,84865.41666666667
15012,OR,Clackamas County,Data_5_bed,441936.3333333333,431364.3333333333,414052.25,422928.75,436871.4166666667,453812.6666666667,492885.0833333333,533788.4166666666,560651.5833333334,560514.75,592433.1666666666
15013,MI,Berrien County,Data_5_bed,266266.5,268735.5833333333,275205.5833333333,277323.0,286540.6666666667,281465.5833333333,299891.4166666667,306653.6666666667,317985.0833333333,317049.8333333333,325871.5833333333
15014,IN,Clinton County,Data_5_bed,163820.58333333334,171034.91666666666,170711.58333333334,173035.91666666666,178930.91666666666,192660.41666666666,205463.58333333334,215086.0,227164.33333333334,241658.33333333334,254115.66666666666
15015,NJ,Mercer County,Data_5_bed,828740.25,761348.5833333334,742826.3333333334,755156.6666666666,763171.5833333334,776245.4166666666,766656.5833333334,764313.75,760480.1666666666,753591.8333333334,750797.5833333334
15017,OK,Oklahoma County,Data_5_bed,403151.0833333333,408188.25,414643.3333333333,431783.1666666667,443961.5,461078.0,476363.1666666667,486290.5833333333,496856.9166666667,501830.25,508459.8333333333
15018,SC,Sumter County,Data_5_bed,134553.41666666666,136805.58333333334,147405.08333333334,154160.16666666666,157005.83333333334,155966.33333333334,159263.66666666666,157411.91666666666,145641.58333333334,142081.0,151197.41666666666
15020,MI,Muskegon County,Data_5_bed,171637.0,154633.41666666666,145453.0,161155.33333333334,165782.75,175245.66666666666,190489.66666666666,208439.16666666666,225925.33333333334,240395.66666666666,239638.91666666666
15021,NY,Schuyler County,Data_5_bed,90619.08333333333,89977.75,90818.75,92556.41666666667,94851.5,100508.75,103420.41666666667,112698.08333333333,118922.75,123078.08333333333,121779.91666666667
15022,NY,Oneida County,Data_5_bed,156863.91666666666,148830.5,151984.0,162502.5,162197.25,167558.08333333334,165654.25,174540.75,189710.0,200060.0,209100.83333333334
15023,IA,Louisa County,Data_5_bed,123438.58333333333,114888.08333333333,115157.83333333333,111763.66666666667,112066.5,119116.83333333333,124271.91666666667,130957.83333333333,138772.75,151881.33333333334,164322.0
15024,KY,Webster County,Data_5_bed,127994.83333333333,130505.25,135100.5,142282.41666666666,147351.25,170060.58333333334,201525.25,217030.75,230120.66666666666,236182.41666666666,248198.58333333334
15026,KS,Dickinson County,Data_5_bed,95009.33333333333,93754.58333333333,94068.83333333333,96218.5,97714.83333333333,100590.33333333333,102669.91666666667,102714.91666666667,102819.0,103404.25,100004.16666666667
15027,VT,Windham County,Data_5_bed,276467.5833333333,277692.8333333333,278830.5,278504.25,277988.25,277237.5833333333,272453.0,278944.9166666667,287698.5,292388.5,295965.0
15028,CA,Napa County,Data_5_bed,1796743.1666666667,1674903.1666666667,1728266.6666666667,1610838.25,1763051.75,1868520.0,1800489.3333333333,1733061.9166666667,1769112.9166666667,2038693.0833333333,2016119.5
15030,IL,Vermilion County,Data_5_bed,131049.33333333333,126354.16666666667,124323.83333333333,125765.16666666667,127806.58333333333,131192.16666666666,137922.25,144219.08333333334,153234.0,160155.66666666666,160760.66666666666
15031,WI,Oconto County,Data_5_bed,188425.83333333334,181769.25,183092.75,178143.58333333334,192985.58333333334,199938.66666666666,195195.83333333334,199855.16666666666,212191.41666666666,223960.41666666666,223321.08333333334
15032,IN,Delaware County,Data_5_bed,165421.0,158366.5,159737.33333333334,165683.91666666666,173890.66666666666,169951.75,171635.08333333334,172632.75,180498.83333333334,191452.75,204678.58333333334
15033,NY,Columbia County,Data_5_bed,347856.75,346513.0,351321.3333333333,359732.75,361726.25,374921.5,385261.5833333333,385814.9166666667,402076.25,424221.4166666667,434700.3333333333
15034,FL,Wakulla County,Data_5_bed,543935.6666666666,509690.0833333333,515322.0,573550.6666666666,578446.3333333334,556182.5833333334,572097.9166666666,592327.3333333334,621850.5833333334,643388.6666666666,640317.6666666666
15035,OH,Coshocton County,Data_5_bed,148723.91666666666,147637.5,150174.41666666666,158525.5,171867.5,212061.91666666666,233105.41666666666,250630.91666666666,265941.0,299219.3333333333,309407.5
