,State,CountyName,Housing Type,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
7422,CA,Alameda County,Data_condo,470020.6666666667,451831.5,490796.1666666667,627703.0,712268.3333333334,783664.0,874652.25,943203.5,998714.6666666666,1000857.0833333334,1042703.8333333334
7423,CA,Ventura County,Data_condo,313463.3333333333,291656.9166666667,277052.5833333333,328298.0,374846.3333333333,385990.25,401866.8333333333,427470.3333333333,444402.5,450796.6666666667,464589.9166666667
7424,MS,Jackson County,Data_condo,56357.666666666664,56892.583333333336,51319.583333333336,50985.666666666664,51896.083333333336,51992.416666666664,54985.416666666664,54663.416666666664,51914.0,49910.166666666664,49951.416666666664
7425,IL,Lake County,Data_condo,103261.91666666667,95947.83333333333,88917.33333333333,85863.41666666667,90086.33333333333,97705.33333333333,104824.08333333333,112627.75,119445.41666666667,122273.66666666667,127030.58333333333
7427,NY,New York County,Data_condo,611997.4166666666,657245.1666666666,666408.5833333334,704774.9166666666,841425.25,903593.0833333334,969206.0,1041223.1666666666,1025215.1666666666,985421.5,940879.75
7428,NY,Westchester County,Data_condo,657905.1666666666,623662.75,579111.6666666666,613820.1666666666,630833.0,692452.75,724426.1666666666,751917.6666666666,757872.0,713125.5833333334,692333.5
7430,CT,Tolland County,Data_condo,171237.83333333334,168141.91666666666,161625.0,161411.91666666666,158427.16666666666,158661.41666666666,155688.66666666666,158343.83333333334,160576.33333333334,156622.0,160947.91666666666
7431,AR,Pulaski County,Data_condo,140784.91666666666,140402.91666666666,143240.75,142502.75,143188.25,141347.66666666666,134602.58333333334,145992.75,144690.25,149132.0,144268.83333333334
7432,MI,Ogemaw County,Data_condo,134899.5,124710.41666666667,120289.41666666667,122470.5,129097.0,130018.58333333333,133666.75,141112.66666666666,150078.16666666666,162061.75,162213.83333333334
7433,OH,Licking County,Data_condo,142430.75,133553.33333333334,121649.75,122629.33333333333,140314.58333333334,172277.16666666666,174195.58333333334,172507.16666666666,191893.16666666666,199701.16666666666,206760.0
7434,PA,Bucks County,Data_condo,170458.33333333334,161440.08333333334,160250.83333333334,160353.83333333334,154467.33333333334,151484.33333333334,154790.33333333334,159547.16666666666,161931.91666666666,168387.66666666666,177800.33333333334
7435,CA,Orange County,Data_condo,344375.1666666667,308784.8333333333,288012.0,326914.6666666667,352450.9166666667,364706.8333333333,388453.75,417719.75,441977.0,447839.6666666667,477777.8333333333
7436,CA,Los Angeles County,Data_condo,169909.41666666666,165931.58333333334,163793.83333333334,192989.5,239551.16666666666,259339.91666666666,284718.6666666667,307236.4166666667,341597.9166666667,354991.8333333333,380754.75
7437,PA,Northampton County,Data_condo,210228.58333333334,183505.33333333334,179400.08333333334,181982.5,183927.16666666666,187394.58333333334,190154.66666666666,190528.58333333334,202753.25,209838.0,217912.33333333334
7438,CO,Pitkin County,Data_condo,612159.0833333334,606685.75,619644.3333333334,670562.3333333334,745631.1666666666,830306.4166666666,890297.5,941431.4166666666,993113.3333333334,1028129.4166666666,1051486.25
7439,MA,Norfolk County,Data_condo,590578.0833333334,600809.5833333334,612401.75,667674.5833333334,729393.9166666666,773945.6666666666,752138.75,757740.1666666666,782851.8333333334,784781.8333333334,815224.8333333334
7440,NH,Hillsborough County,Data_condo,241125.33333333334,239853.0,243008.91666666666,264771.0,286429.9166666667,308458.8333333333,318186.5,352353.4166666667,367049.75,368743.5,385660.0833333333
7441,MA,Plymouth County,Data_condo,300458.25,273451.0833333333,263652.0,272178.0833333333,282433.5,292629.5,311559.1666666667,321208.6666666667,334489.8333333333,329139.75,330583.75
7443,NY,Niagara County,Data_condo,171442.41666666666,163019.5,162382.41666666666,165305.41666666666,171209.33333333334,182644.08333333334,188670.58333333334,180765.33333333334,204278.25,213864.5,221911.5
7444,CA,Alameda County,Data_condo,434704.3333333333,404477.0833333333,395151.6666666667,497916.25,597379.3333333334,650615.0833333334,707304.8333333334,747938.75,825917.9166666666,816043.9166666666,840533.5833333334
7445,TN,Cumberland County,Data_condo,104735.41666666667,99829.66666666667,95767.16666666667,97713.08333333333,102098.5,97186.16666666667,95726.5,97535.5,102916.16666666667,111057.75,118045.5
7446,WY,Uinta County,Data_condo,90793.58333333333,89033.08333333333,90528.08333333333,92152.16666666667,93058.08333333333,93631.5,94382.83333333333,93398.83333333333,93308.5,95803.08333333333,100241.91666666667
7448,TX,Tarrant County,Data_condo,70330.58333333333,62358.5,59299.0,55521.666666666664,57285.0,66778.33333333333,76597.08333333333,87981.0,107967.41666666667,123685.0,133753.83333333334
7449,WA,Spokane County,Data_condo,136912.16666666666,123943.33333333333,121598.83333333333,124926.58333333333,125075.41666666667,132363.75,142703.16666666666,157541.91666666666,178659.16666666666,195553.58333333334,225009.41666666666
7450,OR,Multnomah County,Data_condo,259016.16666666666,230229.08333333334,212347.75,219087.25,222427.91666666666,238879.25,278777.25,298723.6666666667,317563.0833333333,320828.5833333333,314402.9166666667
7451,CA,Siskiyou County,Data_condo,63975.166666666664,60719.75,61935.833333333336,70892.16666666667,80353.58333333333,86382.25,88182.41666666667,84710.08333333333,85945.25,91946.25,96914.83333333333
7452,NY,Suffolk County,Data_condo,358149.6666666667,320125.5833333333,306599.4166666667,296926.6666666667,290552.1666666667,254039.16666666666,246609.75,257868.0,313751.25,354873.0833333333,377962.0833333333
7453,MN,Ramsey County,Data_condo,71485.41666666667,64586.5,61886.666666666664,67194.91666666667,76938.16666666667,81509.41666666667,90721.58333333333,94611.91666666667,110655.5,114808.58333333333,120504.0
7454,NY,Ontario County,Data_condo,129018.75,119998.83333333333,119037.25,120379.91666666667,125695.91666666667,125912.75,126297.25,131625.08333333334,135074.91666666666,142977.66666666666,152164.41666666666
7455,WI,Sheboygan County,Data_condo,141047.25,131917.08333333334,118646.16666666667,128507.33333333333,131753.58333333334,135324.33333333334,141452.0,153802.5,166592.08333333334,171646.08333333334,190295.16666666666
7456,MA,Plymouth County,Data_condo,195957.58333333334,182891.25,173755.91666666666,182177.25,191988.33333333334,199391.75,205481.16666666666,216491.58333333334,231451.25,235588.75,253984.5
7457,NC,Dare County,Data_condo,207611.66666666666,197989.0,192702.91666666666,191928.0,194573.91666666666,197624.83333333334,201504.91666666666,208761.5,216803.0,224123.91666666666,230281.0
7458,PA,Lancaster County,Data_condo,154905.5,148080.08333333334,143980.91666666666,135897.08333333334,143274.66666666666,146961.91666666666,144213.75,146154.08333333334,150121.75,155283.75,161491.0
7460,MI,Bay County,Data_condo,128311.16666666667,127584.41666666667,130769.5,139230.83333333334,148620.41666666666,152982.83333333334,155303.0,160501.08333333334,165872.58333333334,169792.91666666666,172172.83333333334
7461,IN,Hamilton County,Data_condo,169057.25,166588.08333333334,168013.33333333334,171065.33333333334,177471.0,178491.08333333334,182237.08333333334,189219.58333333334,199307.0,209909.5,223628.66666666666
7462,NY,Erie County,Data_condo,188388.5,187738.25,184976.66666666666,189372.75,204943.16666666666,208357.75,208532.5,221499.5,223519.0,230191.5,243756.83333333334
7463,NE,Washington County,Data_condo,116456.16666666667,116142.5,117182.41666666667,118665.5,121894.83333333333,124278.83333333333,125868.0,135403.41666666666,144408.33333333334,153454.58333333334,157023.5
7464,MA,Middlesex County,Data_condo,480867.5,469586.0833333333,470967.0833333333,516279.0833333333,557952.5,597634.5833333334,635061.75,670298.5833333334,717100.3333333334,716864.0,719130.3333333334
7465,OH,Montgomery County,Data_condo,79352.0,77089.66666666667,75360.75,73242.83333333333,72769.0,68731.58333333333,74009.41666666667,70619.33333333333,75800.08333333333,78392.16666666667,87135.08333333333
7466,TX,Denton County,Data_condo,185089.33333333334,173994.66666666666,170155.41666666666,187092.41666666666,199261.08333333334,206817.83333333334,220900.41666666666,229215.58333333334,237457.41666666666,247307.83333333334,248051.33333333334
7467,AZ,Pima County,Data_condo,158260.5,139624.25,134319.91666666666,138821.33333333334,140132.91666666666,140632.0,143172.91666666666,150476.75,165927.83333333334,182022.5,202190.16666666666
7469,MD,Frederick County,Data_condo,226787.16666666666,213695.58333333334,214073.66666666666,228707.25,237177.58333333334,235538.58333333334,243300.41666666666,253604.83333333334,259082.0,259168.33333333334,267084.75
7470,CO,Routt County,Data_condo,297486.5,288548.4166666667,290013.0,301881.0833333333,318244.8333333333,344443.6666666667,368955.3333333333,385862.5833333333,410004.25,429520.0833333333,436960.6666666667
7471,AR,Benton County,Data_condo,102141.08333333333,90492.91666666667,86963.5,90286.58333333333,99425.33333333333,116096.33333333333,130455.08333333333,132739.25,143366.66666666666,155306.66666666666,166670.58333333334
7472,CO,Gunnison County,Data_condo,123143.25,119407.41666666667,119707.41666666667,125864.08333333333,135331.5,149843.33333333334,160166.75,166184.5,178201.66666666666,186134.91666666666,194062.91666666666
7473,MN,Aitkin County,Data_condo,59711.166666666664,58111.416666666664,55303.75,58737.333333333336,61437.416666666664,60286.583333333336,64820.166666666664,66871.16666666667,70138.08333333333,75399.91666666667,78704.66666666667
7477,FL,Okaloosa County,Data_condo,78161.0,69410.91666666667,66010.41666666667,72088.66666666667,77719.41666666667,78949.33333333333,86092.66666666667,96204.08333333333,103918.25,112206.91666666667,128675.66666666667
7478,AL,Tallapoosa County,Data_condo,220213.83333333334,214332.08333333334,218105.5,209968.25,208792.16666666666,209164.66666666666,220796.0,228942.91666666666,238106.08333333334,251478.41666666666,260714.25
7479,NH,Grafton County,Data_condo,100380.33333333333,97764.16666666667,96827.25,98177.16666666667,100962.66666666667,104406.91666666667,106964.58333333333,115508.58333333333,120546.75,118622.66666666667,125338.66666666667
7481,NJ,Mercer County,Data_condo,269109.1666666667,254151.83333333334,245511.25,254934.0,262149.8333333333,261169.08333333334,266305.3333333333,275401.8333333333,281006.75,282413.1666666667,286504.0
7482,NJ,Union County,Data_condo,187619.5,168140.66666666666,171062.5,163028.75,157176.5,159646.83333333334,168843.75,179504.0,191961.5,195920.25,204724.16666666666
7485,NM,Taos County,Data_condo,182946.5,167022.75,171823.5,173517.41666666666,169091.75,181860.83333333334,191315.91666666666,198437.41666666666,207259.91666666666,219456.41666666666,232230.91666666666
7486,WY,Park County,Data_condo,123781.91666666667,124090.91666666667,131648.41666666666,135687.41666666666,134191.08333333334,134656.5,137945.41666666666,138212.75,144500.33333333334,150351.08333333334,155559.91666666666
7487,WA,Benton County,Data_condo,204667.5,212830.16666666666,206809.08333333334,216212.41666666666,226391.5,240372.66666666666,267191.4166666667,301235.9166666667,308429.5833333333,303059.0,297081.5833333333
7488,FL,Citrus County,Data_condo,63720.166666666664,55665.416666666664,52089.416666666664,54441.0,55745.916666666664,60185.416666666664,66775.91666666667,72011.25,81237.0,84608.58333333333,89792.5
7490,VA,Shenandoah County,Data_condo,147066.42857142858,140739.33333333334,140216.91666666666,134366.75,134437.41666666666,126507.66666666667,127958.0,128160.75,134736.66666666666,128917.83333333333,135036.5
7491,MD,Montgomery County,Data_condo,213567.0,197342.0,169784.25,176820.25,204830.25,230582.41666666666,234292.08333333334,243143.91666666666,262439.25,273617.5,279115.8333333333
7492,LA,Saint Charles Parish,Data_condo,127993.25,123044.25,125690.33333333333,123722.16666666667,125818.0,128976.16666666667,128479.25,126718.66666666667,124507.0,129034.16666666667,124615.25
7493,WV,Berkeley County,Data_condo,120421.0,105171.25,97526.91666666667,109357.25,118429.16666666667,112834.41666666667,116615.83333333333,123140.0,134439.58333333334,143076.83333333334,151327.16666666666
7494,CA,San Mateo County,Data_condo,541781.5833333334,523280.9166666667,565683.25,678092.5,771117.3333333334,877575.9166666666,974148.5833333334,1029463.75,1194526.5,1173187.0,1171753.4166666667
7495,MA,Hampden County,Data_condo,68912.66666666667,64290.916666666664,61394.166666666664,72539.91666666667,80540.0,80642.83333333333,73883.33333333333,66053.25,65624.66666666667,68967.08333333333,75963.66666666667
7496,LA,Orleans Parish,Data_condo,326109.1666666667,337479.25,335504.9166666667,367059.6666666667,379810.0,413291.5,436406.9166666667,417443.5833333333,427891.6666666667,414603.25,365534.6666666667
7498,TX,Rusk County,Data_condo,57769.5,56511.333333333336,56737.666666666664,54014.416666666664,57627.416666666664,63465.5,68198.83333333333,67737.66666666667,63948.833333333336,65203.166666666664,68143.66666666667
7500,PA,Schuylkill County,Data_condo,88671.83333333333,76521.0,74066.75,78341.91666666667,76968.5,77094.41666666667,95015.66666666667,92844.41666666667,85428.91666666667,80782.16666666667,80317.0
7501,IL,Will County,Data_condo,158757.16666666666,144528.16666666666,128505.58333333333,130907.58333333333,140066.58333333334,141322.5,145848.5,149177.08333333334,159254.33333333334,168613.41666666666,175627.75
7502,PA,Allegheny County,Data_condo,195604.83333333334,191324.16666666666,193901.91666666666,205535.66666666666,211948.25,216723.5,223667.08333333334,222984.91666666666,231035.08333333334,242990.16666666666,257410.41666666666
7503,CA,Los Angeles County,Data_condo,352074.75,302523.0833333333,304743.9166666667,390449.1666666667,478537.25,515682.1666666667,559940.6666666666,571875.3333333334,596645.0,603652.5833333334,611793.0833333334
7504,NE,Douglas County,Data_condo,185628.66666666666,176353.25,176424.83333333334,183574.08333333334,188850.83333333334,196015.75,204402.0,207607.0,211807.25,212691.75,215184.0
7505,MN,Waseca County,Data_condo,113525.25,106823.91666666667,107892.5,111793.75,117724.41666666667,123064.08333333333,127812.75,136362.91666666666,143096.16666666666,149766.33333333334,153627.41666666666
7506,CO,Weld County,Data_condo,130570.16666666667,124036.41666666667,127657.41666666667,133279.33333333334,149019.66666666666,187998.83333333334,222871.25,249624.91666666666,276377.4166666667,285901.0833333333,297902.1666666667
7507,MN,Hennepin County,Data_condo,137839.08333333334,123572.75,110549.5,118715.83333333333,125248.58333333333,135803.41666666666,142894.91666666666,157898.0,172326.83333333334,176774.75,185234.83333333334
7508,MI,Monroe County,Data_condo,182003.0,156880.41666666666,152219.83333333334,156555.16666666666,175518.91666666666,189285.83333333334,192955.41666666666,199511.91666666666,214767.83333333334,221428.16666666666,233533.25
7510,VA,Gloucester County,Data_condo,182521.41666666666,178212.25,177256.83333333334,176502.66666666666,176211.41666666666,180177.16666666666,193037.83333333334,187332.75,187088.0,191857.33333333334,193200.41666666666
7511,FL,Charlotte County,Data_condo,177021.25,147208.41666666666,147081.25,162736.58333333334,162379.0,167611.25,196974.25,192378.83333333334,203623.0,179459.41666666666,180796.91666666666
7512,CA,San Diego County,Data_condo,433645.4166666667,407970.5833333333,415485.0833333333,464352.5,515437.9166666667,538761.8333333334,626918.5,736155.5,831457.9166666666,849940.4166666666,877918.5833333334
7513,NY,Oneida County,Data_condo,54532.666666666664,56374.25,61354.416666666664,65254.583333333336,68177.83333333333,75065.5,80748.16666666667,96443.75,105239.25,118472.91666666667,124806.91666666667
7514,WI,Adams County,Data_condo,140427.16666666666,136225.5,135061.25,135219.83333333334,137131.5,140943.0,145676.91666666666,150045.16666666666,157453.41666666666,164089.25,170770.58333333334
7515,FL,Miami-Dade County,Data_condo,81709.66666666667,80807.16666666667,97882.91666666667,116132.41666666667,135179.0,145775.91666666666,158644.91666666666,170788.33333333334,176059.41666666666,179375.08333333334,183736.0
7518,IN,Hancock County,Data_condo,213312.16666666666,204863.75,219662.33333333334,233513.33333333334,243484.5,258256.25,260446.75,280835.5,282707.3333333333,276890.5833333333,286816.75
7519,FL,Walton County,Data_condo,115510.58333333333,103611.41666666667,102826.58333333333,110464.08333333333,123900.41666666667,125441.83333333333,135078.25,143394.5,130506.91666666667,141847.75,148815.25
7520,RI,Providence County,Data_condo,216128.16666666666,198889.33333333334,186200.41666666666,194074.25,203889.25,206855.83333333334,220890.66666666666,237246.83333333334,251396.16666666666,256009.25,270101.5833333333
7521,RI,Bristol County,Data_condo,175043.08333333334,167442.25,176466.5,188945.66666666666,191129.83333333334,188881.16666666666,195771.5,206848.5,216133.58333333334,225627.08333333334,232164.66666666666
7522,NC,New Hanover County,Data_condo,225198.08333333334,202665.08333333334,201565.16666666666,211788.16666666666,213818.08333333334,222907.33333333334,230055.66666666666,246144.08333333334,267006.9166666667,281649.6666666667,302298.4166666667
7523,IL,Bureau County,Data_condo,118310.25,108601.16666666667,106956.66666666667,106391.16666666667,110551.08333333333,112451.33333333333,115417.58333333333,116191.58333333333,117810.16666666667,122648.5,125179.25
7524,WI,Dane County,Data_condo,217490.5,211250.58333333334,208736.58333333334,218260.08333333334,226192.58333333334,225435.66666666666,236920.66666666666,255532.25,265398.3333333333,275895.9166666667,294959.0
7527,MO,Saint Louis County,Data_condo,146591.16666666666,139490.5,133280.16666666666,134988.33333333334,134435.5,132755.58333333334,137711.58333333334,147076.16666666666,154852.41666666666,163610.0,168839.41666666666
7528,NV,Clark County,Data_condo,78307.33333333333,67136.91666666667,60435.25,68997.58333333333,72275.91666666667,74014.75,79199.41666666667,84381.91666666667,92345.41666666667,97175.0,106694.25
7529,MO,Franklin County,Data_condo,90327.16666666667,88596.0,87181.16666666667,86463.41666666667,87442.08333333333,89574.41666666667,87002.16666666667,91736.41666666667,97989.33333333333,106147.58333333333,110874.0
7530,ID,Blaine County,Data_condo,144496.66666666666,133116.0,132625.75,136869.5,139586.91666666666,141564.66666666666,145103.33333333334,158018.16666666666,179109.66666666666,201065.0,214573.33333333334
7532,OH,Montgomery County,Data_condo,43459.583333333336,42160.166666666664,41607.5,41643.583333333336,40000.0,33204.833333333336,31526.583333333332,33267.583333333336,37222.333333333336,38471.916666666664,44469.083333333336
7533,FL,Sarasota County,Data_condo,220432.33333333334,211553.08333333334,212590.91666666666,236883.16666666666,272763.4166666667,298103.9166666667,323258.0,320945.0,315324.6666666667,311681.9166666667,307624.5
7534,IL,McHenry County,Data_condo,113600.33333333333,99754.0,91190.91666666667,86489.16666666667,89291.91666666667,90177.16666666667,106981.33333333333,111540.25,113631.5,117730.16666666667,123013.75
7535,MO,Greene County,Data_condo,148935.75,136722.58333333334,137778.33333333334,128361.33333333333,124746.5,119634.41666666667,122081.25,127728.08333333333,134640.0,144104.08333333334,149397.25
7537,MA,Essex County,Data_condo,398462.5833333333,395716.5833333333,390936.9166666667,402741.5833333333,428738.75,447438.5,468082.25,492754.0833333333,525973.5,554089.6666666666,552750.1666666666
7538,AZ,Maricopa County,Data_condo,174098.75,152271.08333333334,164850.16666666666,181919.41666666666,187809.08333333334,200434.16666666666,210083.5,217787.0,229485.33333333334,235875.58333333334,248225.16666666666
7540,MD,Montgomery County,Data_condo,287754.3333333333,282336.5833333333,276170.0,295974.4166666667,317934.3333333333,319536.0,332551.6666666667,338935.3333333333,340131.0833333333,345459.25,353733.8333333333
7541,KY,Meade County,Data_condo,148643.83333333334,138359.83333333334,137523.75,137608.75,133212.75,142747.25,147170.5,154802.16666666666,162458.25,170823.33333333334,155816.41666666666
7542,IN,Hancock County,Data_condo,166570.75,163766.66666666666,163328.75,167751.91666666666,175306.16666666666,180392.5,191730.16666666666,202525.0,218851.5,225333.66666666666,241665.25
7543,KY,Jefferson County,Data_condo,121467.83333333333,118139.66666666667,114843.25,116723.75,120647.58333333333,121385.83333333333,125431.83333333333,133861.25,141758.33333333334,147470.41666666666,156269.75
7544,WA,San Juan County,Data_condo,171221.25,168064.0,185177.16666666666,202223.58333333334,199321.5,206152.75,229660.91666666666,254542.0,269040.25,287661.0,294783.5833333333
7545,PA,Lackawanna County,Data_condo,162233.91666666666,163622.41666666666,157775.08333333334,150697.83333333334,125774.75,119572.33333333333,115296.66666666667,121358.5,118474.08333333333,120344.75,112276.58333333333
7546,IL,Kankakee County,Data_condo,136383.5,133065.5,130181.91666666667,130499.58333333333,136915.0,144176.5,143539.33333333334,148169.33333333334,155934.75,165239.83333333334,176613.83333333334
7547,WV,Berkeley County,Data_condo,154112.85714285713,154730.41666666666,148563.33333333334,148180.08333333334,153332.75,155898.5,164815.5,166964.5,172783.5,179119.91666666666,186535.5
7548,PA,Berks County,Data_condo,85816.33333333333,80275.5,80302.25,80943.41666666667,81420.83333333333,83015.5,82804.25,86083.75,93361.16666666667,98347.66666666667,110801.41666666667
7549,NY,Saratoga County,Data_condo,201260.33333333334,196349.08333333334,198376.16666666666,199809.83333333334,202159.0,198425.83333333334,199371.75,206995.91666666666,212432.08333333334,211575.25,213625.5
7551,CA,Alameda County,Data_condo,612662.1666666666,567461.5,574044.0833333334,692613.3333333334,760524.9166666666,817057.0833333334,891215.8333333334,909356.0833333334,995281.25,971159.0,1021232.4166666666
7553,NJ,Somerset County,Data_condo,306323.9166666667,293010.5,274896.5833333333,271160.1666666667,281671.0833333333,297942.5833333333,308767.0833333333,305864.75,314067.4166666667,319479.5833333333,321815.5833333333
7555,CA,San Francisco County,Data_condo,803768.3333333334,767986.3333333334,831410.0,993731.8333333334,1137159.9166666667,1272611.9166666667,1310987.6666666667,1301130.0833333333,1379075.25,1417662.6666666667,1447829.0
7557,NY,Orange County,Data_condo,231852.41666666666,226445.25,214122.83333333334,213967.75,214111.0,224569.5,220929.58333333334,212099.41666666666,207835.91666666666,214458.66666666666,213119.33333333334
7558,MI,Washtenaw County,Data_condo,145588.58333333334,129378.5,120316.66666666667,119181.91666666667,125951.41666666667,130155.58333333333,137394.0,152126.08333333334,153435.83333333334,157476.58333333334,165396.0
7559,MA,Worcester County,Data_condo,173037.08333333334,156883.08333333334,144862.83333333334,145956.75,146992.5,144069.91666666666,155856.33333333334,163287.58333333334,173297.0,180583.25,187899.83333333334
7561,NY,Queens County,Data_condo,165385.91666666666,173385.41666666666,192760.08333333334,218041.5,226870.0,253963.66666666666,257304.75,285696.0,300195.5,309834.5833333333,302964.25
7562,IN,Perry County,Data_condo,96663.83333333333,92580.66666666667,93185.16666666667,96136.66666666667,99962.33333333333,103414.91666666667,106556.0,109691.83333333333,116783.25,124752.5,129348.16666666667
7563,VA,Fairfax County,Data_condo,178497.58333333334,178903.16666666666,184648.08333333334,203073.41666666666,214306.5,215242.0,217569.0,221472.75,228971.33333333334,239055.83333333334,261604.91666666666
7564,OH,Summit County,Data_condo,150120.66666666666,143646.08333333334,136464.5,138617.5,137845.0,143413.83333333334,144852.83333333334,150316.83333333334,158583.08333333334,170219.0,180587.91666666666
7565,OH,Ottawa County,Data_condo,199212.41666666666,197226.08333333334,195614.58333333334,191939.25,198960.16666666666,208528.25,214319.83333333334,224651.91666666666,239410.58333333334,252677.08333333334,262749.75
7566,MO,Jackson County,Data_condo,100654.5,96398.58333333333,92792.58333333333,94093.08333333333,100989.91666666667,116670.33333333333,121701.75,126934.25,142303.41666666666,144461.91666666666,150927.16666666666
7567,NY,Suffolk County,Data_condo,320391.9166666667,302907.5,273568.25,268964.8333333333,295262.1666666667,294338.75,291230.0833333333,314187.4166666667,332195.3333333333,331628.8333333333,325265.75
7568,NH,Merrimack County,Data_condo,125227.91666666667,121816.58333333333,122773.91666666667,125111.08333333333,127478.41666666667,122754.83333333333,140786.08333333334,149906.41666666666,161689.58333333334,168622.66666666666,180765.75
7569,TX,Tarrant County,Data_condo,88933.66666666667,83269.08333333333,84101.25,88132.25,90136.08333333333,97850.58333333333,104610.5,107980.25,116693.41666666667,123938.25,146501.25
7570,CO,Moffat County,Data_condo,72688.16666666667,72218.16666666667,71286.83333333333,72917.25,79582.33333333333,85541.08333333333,93032.25,101494.75,102574.91666666667,86108.33333333333,88957.83333333333
7571,WY,Teton County,Data_condo,387772.5833333333,379185.0833333333,381247.25,375061.8333333333,378528.8333333333,396979.5833333333,417206.6666666667,427884.6666666667,451435.5833333333,481509.6666666667,507041.9166666667
7573,IN,Madison County,Data_condo,127110.5,125824.83333333333,125493.75,117913.5,124603.66666666667,126818.0,136851.41666666666,136616.25,131270.41666666666,143048.75,151325.83333333334
7574,NC,Brunswick County,Data_condo,118382.41666666667,106555.41666666667,94857.5,96455.25,102737.75,104592.66666666667,112811.83333333333,113610.91666666667,120445.0,125611.08333333333,127222.0
7576,PA,Allegheny County,Data_condo,179114.75,163567.66666666666,166568.41666666666,193091.75,202774.41666666666,200827.41666666666,196837.16666666666,201176.41666666666,196819.91666666666,199302.08333333334,214305.33333333334
7577,MD,Anne Arundel County,Data_condo,270669.3333333333,253300.5,241127.25,253622.08333333334,262492.4166666667,260040.58333333334,264805.0,273104.4166666667,281129.5,278013.5,288824.5833333333
7579,MS,Jackson County,Data_condo,108905.25,109729.66666666667,109876.16666666667,113846.25,111060.16666666667,108077.58333333333,105747.66666666667,108969.83333333333,110389.66666666667,110206.75,115555.0
7580,MI,Berrien County,Data_condo,143374.08333333334,143699.66666666666,140549.91666666666,138560.5,143963.66666666666,158047.5,171498.75,178999.41666666666,186886.58333333334,197473.16666666666,197735.91666666666
7582,PA,Bucks County,Data_condo,224694.75,211304.08333333334,215256.25,214445.5,214597.83333333334,219299.25,227686.91666666666,234871.08333333334,238062.41666666666,249265.25,256320.0
7584,NJ,Morris County,Data_condo,258013.91666666666,242754.33333333334,228396.41666666666,231633.58333333334,235428.83333333334,238321.41666666666,236973.08333333334,243247.33333333334,249355.83333333334,250724.41666666666,254124.58333333334
7585,TX,Waller County,Data_condo,47799.333333333336,46747.666666666664,44889.333333333336,45705.083333333336,48133.75,50045.083333333336,56684.25,61926.333333333336,67692.75,72918.16666666667,79313.66666666667
7587,OH,Greene County,Data_condo,105722.91666666667,104987.66666666667,103952.58333333333,107311.16666666667,106361.41666666667,109066.41666666667,111781.91666666667,118242.08333333333,126354.66666666667,133440.58333333334,143408.41666666666
7588,WA,Grant County,Data_condo,131009.0,123473.66666666667,122861.33333333333,129912.75,140230.08333333334,152159.91666666666,167483.08333333334,182190.5,189765.33333333334,194284.0,199846.08333333334
7589,PA,Philadelphia County,Data_condo,287711.5833333333,275696.3333333333,269514.4166666667,274043.5833333333,267380.0,270092.0,279347.8333333333,300003.25,317354.4166666667,327308.5,338112.75
7591,NY,Suffolk County,Data_condo,464970.4166666667,461530.1666666667,459017.25,467582.0,477559.5,481853.5833333333,477370.1666666667,481672.4166666667,512989.25,518568.75,531145.4166666666
7592,CA,Los Angeles County,Data_condo,509165.9166666667,474220.6666666667,463552.0833333333,535400.1666666666,565028.25,591119.6666666666,623134.25,658075.6666666666,687157.0833333334,683071.5,695467.0
7593,LA,Caddo Parish,Data_condo,101296.41666666667,103052.33333333333,99620.33333333333,98026.66666666667,104984.41666666667,110218.33333333333,115140.33333333333,118500.75,121898.58333333333,124461.41666666667,120488.58333333333
7594,CT,Litchfield County,Data_condo,128934.75,127708.58333333333,113068.41666666667,117958.91666666667,118005.91666666667,108538.25,93249.66666666667,88151.16666666667,89218.08333333333,91924.33333333333,98235.5
7595,TN,Benton County,Data_condo,86619.25,82254.41666666667,78879.83333333333,81933.25,83883.33333333333,87964.83333333333,86034.33333333333,84837.66666666667,90714.16666666667,91176.5,96073.66666666667
7598,OH,Washington County,Data_condo,155740.0,151147.5,150480.5,150878.08333333334,157392.58333333334,164878.91666666666,172908.66666666666,186890.41666666666,200416.0,209108.41666666666,214913.58333333334
7599,FL,Escambia County,Data_condo,225661.0,210983.58333333334,194976.75,203429.91666666666,216074.58333333334,232668.33333333334,260937.16666666666,281232.25,276207.1666666667,287630.5833333333,305526.8333333333
7600,TX,Cass County,Data_condo,107085.5,107433.91666666667,112443.16666666667,121932.16666666667,135603.58333333334,148423.41666666666,154795.33333333334,169192.5,179835.08333333334,191084.91666666666,197451.16666666666
7601,MT,Ravalli County,Data_condo,182630.91666666666,175667.5,182138.33333333334,183895.83333333334,196451.16666666666,204657.58333333334,212864.83333333334,240760.58333333334,261412.08333333334,275974.8333333333,304775.25
7603,CA,San Diego County,Data_condo,222958.16666666666,217278.08333333334,224130.66666666666,263006.1666666667,307608.9166666667,329752.5833333333,359474.25,389432.25,418958.0,422944.6666666667,451995.6666666667
7605,TX,San Patricio County,Data_condo,129244.58333333333,125742.66666666667,126871.58333333333,133437.08333333334,144515.33333333334,154486.33333333334,168180.91666666666,182018.08333333334,193070.16666666666,202544.33333333334,206264.5
